#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
129879.031365042,2.163019437e-02,-2.395476116e-01,-3.338639943e-01,1.035791493e+00,6.145167474e+00,6.993014137e+00
129879.041371042,5.456817074e-04,-2.386804864e-01,-3.231823214e-01,8.702923035e-01,6.215048235e+00,6.991966673e+00
129879.051377042,-1.189634059e-02,-2.528716729e-01,-3.134958719e-01,7.899369102e-01,6.178835934e+00,7.093121693e+00
129879.061384042,-1.377813022e-02,-2.702136453e-01,-3.112705345e-01,7.918821991e-01,6.112247201e+00,7.167940495e+00
129879.071390042,-2.006958197e-03,-2.798026231e-01,-3.090947319e-01,8.110358124e-01,6.033837096e+00,7.119308274e+00
129879.081396042,1.294402816e-02,-2.860727696e-01,-3.005353322e-01,8.065466843e-01,6.086958446e+00,7.087435464e+00
129879.091402042,1.703996992e-02,-2.708243081e-01,-2.931469244e-01,6.830956612e-01,6.238242063e+00,6.990619935e+00
129879.101408042,7.391869922e-03,-2.612036387e-01,-2.942571962e-01,6.379051048e-01,6.311115576e+00,6.927472866e+00
129879.111415042,-3.814951630e-02,-2.596358357e-01,-2.995696700e-01,5.695207199e-01,6.241234815e+00,6.855946091e+00
129879.121421042,-1.122716810e-01,-2.562618769e-01,-3.048717574e-01,5.445312401e-01,6.156839207e+00,6.825120745e+00
129879.131427042,-1.989565092e-01,-2.638811808e-01,-3.111754597e-01,6.304232246e-01,6.143222185e+00,6.862230871e+00
129879.141433042,-2.782888823e-01,-2.725305954e-01,-3.260161912e-01,8.068459595e-01,6.185868902e+00,6.936301485e+00
129879.151439042,-3.281634980e-01,-2.743556597e-01,-3.505170069e-01,9.135375710e-01,6.327126800e+00,7.080851410e+00
129879.161446042,-3.442407351e-01,-2.812396648e-01,-3.899552268e-01,1.087865379e+00,6.421697765e+00,7.306654554e+00
129879.171452042,-3.348067533e-01,-2.866301692e-01,-4.102098985e-01,1.163881282e+00,6.356455770e+00,7.418433844e+00
129879.181458042,-2.799632117e-01,-2.773003169e-01,-4.156318282e-01,1.136048688e+00,6.082768593e+00,7.503727278e+00
129879.191464042,-1.563147728e-01,-2.594238481e-01,-3.998022650e-01,1.047612864e+00,5.656899973e+00,7.848941230e+00
129879.201470042,1.158208758e-03,-2.378575696e-01,-3.808136601e-01,9.413701653e-01,5.309890369e+00,8.281543542e+00
129879.211477042,1.746309295e-01,-2.301937909e-01,-3.670999784e-01,9.615712418e-01,5.190778837e+00,8.515726392e+00
129879.221483042,3.257922193e-01,-2.152348151e-01,-3.544757958e-01,1.072303069e+00,5.424512774e+00,8.537872758e+00
129879.231489042,3.688558005e-01,-1.930472211e-01,-3.578217914e-01,1.231816754e+00,5.715707551e+00,7.982268335e+00
129879.241495042,3.347484301e-01,-1.838188353e-01,-3.770548745e-01,1.367687698e+00,6.097732353e+00,7.305906366e+00
129879.251501042,2.531108247e-01,-1.882495364e-01,-4.100575657e-01,1.372925014e+00,6.521954960e+00,7.048380050e+00
129879.261507042,1.281619643e-01,-2.041102586e-01,-4.547099887e-01,1.426495277e+00,6.726958477e+00,6.891709479e+00
129879.271514042,-8.510930212e-03,-2.070778190e-01,-4.898165772e-01,1.478718800e+00,6.745962453e+00,6.881234846e+00
129879.281520042,-1.040507691e-01,-1.910418608e-01,-5.090424697e-01,1.538573842e+00,6.582109277e+00,7.142951015e+00
129879.291526042,-1.489692419e-01,-1.548098205e-01,-5.145347068e-01,1.612195543e+00,6.329371364e+00,7.605630486e+00
129879.301532042,-1.387110117e-01,-1.210428021e-01,-5.008433957e-01,1.561318758e+00,6.057479838e+00,8.060379164e+00
129879.311538042,-6.366233323e-02,-1.004746763e-01,-4.732554436e-01,1.363946758e+00,5.844096615e+00,8.496872054e+00
129879.321545042,6.098292685e-02,-7.389180129e-02,-4.510686486e-01,1.141286004e+00,5.732167687e+00,8.953266746e+00
129879.331551042,1.949079718e-01,-3.205966583e-02,-4.353701129e-01,1.080832412e+00,5.635501795e+00,9.054272128e+00
129879.341557042,2.802076899e-01,8.082161276e-03,-4.185621043e-01,1.039083521e+00,5.626074626e+00,8.781183501e+00
129879.351563042,3.087085736e-01,2.805427156e-02,-3.930732558e-01,9.253589417e-01,5.830329955e+00,8.450334760e+00
129879.361569042,2.540831449e-01,1.995400078e-02,-3.567101880e-01,7.929296623e-01,6.170007316e+00,8.090755598e+00
129879.371575042,1.246007853e-01,-8.592955573e-03,-3.223239846e-01,6.910264542e-01,6.509684676e+00,7.781305033e+00
129879.381582042,-6.281864379e-02,-6.501415380e-02,-3.026938242e-01,6.407482193e-01,6.675932054e+00,7.557896091e+00
129879.391588042,-2.435716480e-01,-1.495295710e-01,-2.871915635e-01,5.330091446e-01,6.702567548e+00,7.603535560e+00
129879.401594042,-3.565317562e-01,-2.484031549e-01,-2.823334251e-01,4.994903214e-01,6.599616876e+00,7.975684280e+00
129879.411600042,-3.831146313e-01,-3.234805955e-01,-2.851281463e-01,5.826888290e-01,6.277746391e+00,8.424148179e+00
129879.421606042,-3.159166854e-01,-3.779425061e-01,-3.009001852e-01,7.142202827e-01,5.876418337e+00,8.759336411e+00
129879.431613042,-1.922251033e-01,-3.840504661e-01,-3.190957008e-01,8.704419411e-01,5.587917037e+00,8.935459871e+00
129879.441619042,-3.728105947e-02,-3.474927211e-01,-3.300633971e-01,1.039981346e+00,5.420472559e+00,9.005939182e+00
129879.451625042,1.165127651e-01,-2.913610085e-01,-3.208555176e-01,9.696516724e-01,5.478681586e+00,8.908824377e+00
129879.461630792,2.364852427e-01,-2.301855351e-01,-2.999116198e-01,6.787561707e-01,5.594950005e+00,8.689754926e+00
129879.471636792,3.118644194e-01,-1.554923887e-01,-2.790068706e-01,5.104138664e-01,5.644928964e+00,8.415169923e+00
129879.481643792,3.208054502e-01,-1.055314866e-01,-2.728685506e-01,4.019266037e-01,5.688473507e+00,8.100631680e+00
129879.491649792,2.688660858e-01,-9.534542808e-02,-2.707510712e-01,4.053682686e-01,5.732167687e+00,7.673117046e+00
129879.501655792,1.821860512e-01,-1.007788093e-01,-2.727974442e-01,4.305073860e-01,5.901258179e+00,7.369502348e+00
129879.511661792,8.381234267e-02,-1.085800071e-01,-2.865622586e-01,5.509656570e-01,6.089502285e+00,7.211634676e+00
129879.521667792,3.390470384e-03,-1.172629775e-01,-3.056707057e-01,6.606500206e-01,6.124218209e+00,7.093869881e+00
129879.531673792,-5.053215010e-02,-1.343061432e-01,-3.311571573e-01,6.157587395e-01,6.037428399e+00,7.224653147e+00
129879.541680792,-3.680328837e-02,-1.537911614e-01,-3.662821216e-01,5.680243439e-01,5.820753149e+00,7.505822205e+00
129879.551686792,-1.508041599e-02,-1.837229615e-01,-3.405304191e-01,3.396773605e-01,5.559336255e+00,7.731326073e+00
129879.561692792,2.327602793e-03,-2.159445475e-01,-3.297041366e-01,7.032967377e-02,5.275772996e+00,7.603535560e+00
129879.571698792,1.150219275e-02,-2.612262755e-01,-3.102673217e-01,2.253542313e-01,5.189881011e+00,7.474996858e+00
129879.581704792,3.426023584e-02,-3.086220208e-01,-3.164407955e-01,2.531868256e-01,5.249586415e+00,7.411550514e+00
129879.591711792,5.476018465e-02,-3.484948687e-01,-3.290545917e-01,4.040215302e-01,5.355978751e+00,7.407360661e+00
129879.601717792,7.619863143e-02,-3.807896916e-01,-3.449097212e-01,3.930979851e-01,5.416133068e+00,7.380575530e+00
129879.611723792,7.518902706e-02,-3.916870805e-01,-3.565914110e-01,4.391863670e-01,5.436932695e+00,7.311592595e+00
129879.621729792,3.711354664e-02,-3.867117629e-01,-3.480535829e-01,3.218704857e-01,5.349993247e+00,7.105541615e+00
129879.631735792,-1.894013536e-02,-3.819628141e-01,-3.395021726e-01,3.124433167e-01,5.351339986e+00,6.949469594e+00
129879.641742792,-9.194643558e-02,-3.665327250e-01,-3.171212331e-01,3.531447449e-01,5.470601156e+00,6.957400387e+00
129879.651748792,-1.713171582e-01,-3.490117882e-01,-2.936795566e-01,2.997241203e-01,5.467309129e+00,6.916100408e+00
129879.661754792,-2.274603224e-01,-3.268564185e-01,-2.681435701e-01,3.526958321e-01,5.385457359e+00,6.982090591e+00
129879.671760792,-2.256736076e-01,-2.910201239e-01,-2.523227954e-01,3.736450966e-01,5.294178421e+00,7.159411152e+00
129879.681766792,-1.551842609e-01,-2.641650738e-01,-2.578461915e-01,3.610755379e-01,5.256918658e+00,7.524377267e+00
129879.691772792,-4.117832941e-02,-2.595847030e-01,-2.803589574e-01,3.497030800e-01,5.236119031e+00,7.879616939e+00
129879.701779792,6.746000094e-02,-2.551215114e-01,-3.135390151e-01,3.200748344e-01,5.218611431e+00,7.981969060e+00
129879.711785792,1.551168830e-01,-2.682804566e-01,-3.530163836e-01,2.503437111e-01,5.288791467e+00,7.932139738e+00
129879.721791792,1.921739706e-01,-2.917988322e-01,-3.870694255e-01,2.136824982e-01,5.412392128e+00,7.851933982e+00
129879.731797792,1.754522484e-01,-3.213548603e-01,-4.093153427e-01,2.088940948e-01,5.560084443e+00,7.706635869e+00
129879.741803792,1.292320224e-01,-3.544867148e-01,-4.219179536e-01,2.392705284e-01,5.730521674e+00,7.558345004e+00
129879.751810792,4.713448918e-02,-3.847468827e-01,-4.185032484e-01,3.215712105e-01,5.826140102e+00,7.451204479e+00
129879.761816792,-7.521991972e-02,-4.002773729e-01,-3.991295505e-01,4.191349281e-01,5.901856730e+00,7.256675594e+00
129879.771822792,-2.039483384e-01,-4.071744275e-01,-3.691245134e-01,5.235819756e-01,5.941660332e+00,7.234379591e+00
129879.781828792,-2.926867301e-01,-4.049584111e-01,-3.509329926e-01,6.304232246e-01,5.957372281e+00,7.590666726e+00
129879.791834792,-3.181611975e-01,-3.933313161e-01,-3.435054364e-01,7.006032608e-01,5.882254204e+00,8.126668623e+00
129879.801841792,-2.824924158e-01,-3.712318728e-01,-3.457787107e-01,6.959644951e-01,5.659443812e+00,8.565106802e+00
129879.811847792,-1.908985827e-01,-3.506885145e-01,-3.683585883e-01,7.064391273e-01,5.510554396e+00,8.833706300e+00
129879.821853792,-6.553373652e-02,-3.253978052e-01,-3.931206601e-01,7.140706451e-01,5.494842448e+00,8.836848690e+00
129879.831859792,6.281518168e-02,-2.914550181e-01,-4.286011564e-01,6.983586967e-01,5.586271024e+00,8.708459626e+00
129879.841865792,1.595880641e-01,-2.730967835e-01,-4.693150305e-01,7.227496262e-01,5.744587608e+00,8.467991997e+00
129879.851871792,1.877438021e-01,-2.686234718e-01,-5.152455045e-01,8.322843521e-01,6.038775137e+00,8.135347604e+00
129879.861878792,1.304112702e-01,-2.738509907e-01,-5.525294935e-01,8.894459167e-01,6.305878260e+00,7.674314146e+00
129879.871884792,7.778827228e-03,-2.961062290e-01,-5.811430289e-01,9.018658379e-01,6.421099215e+00,7.354688225e+00
129879.881890792,-1.210023220e-01,-3.270484324e-01,-5.979686143e-01,9.288006065e-01,6.377255397e+00,7.399130593e+00
129879.891896792,-2.021765373e-01,-3.530145193e-01,-6.052483651e-01,9.554361000e-01,6.283282982e+00,7.826944502e+00
129879.901902792,-2.325000884e-01,-3.924740446e-01,-6.242321763e-01,1.003320133e+00,6.123470021e+00,8.305485559e+00
129879.911909792,-2.068003176e-01,-4.323359735e-01,-6.485883824e-01,1.106570080e+00,6.020070437e+00,8.578723824e+00
129879.921915792,-1.378220485e-01,-4.684287305e-01,-6.783297665e-01,1.143380930e+00,6.063166067e+00,8.778041112e+00
129879.931921792,-5.194069600e-02,-4.977709067e-01,-6.995804604e-01,1.230470016e+00,6.137984869e+00,8.866925848e+00
129879.941927792,2.422384696e-02,-4.978899500e-01,-6.985652634e-01,1.233013855e+00,6.140229433e+00,8.826224420e+00
129879.951933792,5.715463279e-02,-4.995669426e-01,-6.825719158e-01,1.278952599e+00,6.090100835e+00,8.633640824e+00
129879.961939792,3.824352589e-02,-4.975448043e-01,-6.622932757e-01,1.370231538e+00,6.069450846e+00,8.292317450e+00
129879.971946792,-2.104829368e-02,-4.972430682e-01,-6.697240278e-01,1.474678585e+00,6.185270351e+00,8.038532074e+00
129879.981952792,-1.056276267e-01,-5.201220188e-01,-7.026292472e-01,1.557428180e+00,6.370372067e+00,7.975085730e+00
129879.991958792,-1.848561365e-01,-5.505345195e-01,-7.397678276e-01,1.526303558e+00,6.549488279e+00,8.002768687e+00
129880.001964792,-2.342202242e-01,-5.924196519e-01,-7.629945870e-01,1.518372765e+00,6.603208179e+00,8.087313933e+00
129880.011970792,-2.411556283e-01,-6.304173680e-01,-7.638603807e-01,1.560720207e+00,6.535272707e+00,8.098387115e+00
129880.021977792,-2.184087705e-01,-6.647228776e-01,-7.498255218e-01,1.585859325e+00,6.524798074e+00,8.059032426e+00
129880.031983792,-1.818986961e-01,-6.955713377e-01,-7.283479265e-01,1.615337933e+00,6.516268731e+00,7.887996645e+00
129880.041989792,-1.348994955e-01,-7.219755147e-01,-7.111692059e-01,1.660827764e+00,6.490381425e+00,7.546673270e+00
129880.051995792,-1.017114484e-01,-7.409526680e-01,-6.897507328e-01,1.725471209e+00,6.539013647e+00,7.317129186e+00
129880.062001792,-1.090151676e-01,-7.213371550e-01,-6.439592758e-01,1.640776325e+00,6.527641189e+00,6.996904714e+00
129880.072008792,-1.297244409e-01,-6.641337863e-01,-6.303678332e-01,1.716941866e+00,6.603208179e+00,6.735936733e+00
129880.082014792,-1.562295517e-01,-5.767584004e-01,-6.340030481e-01,1.958905871e+00,6.707355951e+00,6.714388918e+00
129880.092020792,-1.798392737e-01,-4.775127729e-01,-6.547762372e-01,2.095824278e+00,6.777835262e+00,6.857292830e+00
129880.102026792,-2.147399998e-01,-4.043916905e-01,-6.732721573e-01,2.205658279e+00,6.715735657e+00,6.968323932e+00
129880.112032792,-2.556480183e-01,-3.518738875e-01,-6.809857371e-01,2.206556105e+00,6.502352434e+00,7.057208669e+00
129880.122039792,-2.886499105e-01,-3.316873927e-01,-6.757315866e-01,2.181416988e+00,6.254552562e+00,7.226149523e+00
129880.132045792,-3.140197157e-01,-3.232683416e-01,-6.597502232e-01,2.137573170e+00,5.990591829e+00,7.374290751e+00
129880.142051792,-3.043460494e-01,-3.285070457e-01,-6.479910354e-01,2.073079362e+00,5.752518401e+00,7.492504458e+00
129880.152057792,-2.524562197e-01,-3.321758164e-01,-6.458735560e-01,2.059013428e+00,5.584924285e+00,7.702595654e+00
129880.162063792,-1.615364328e-01,-3.332317598e-01,-6.534009808e-01,2.074875014e+00,5.476736298e+00,7.905653882e+00
129880.172069792,-5.252579250e-02,-3.372643183e-01,-6.513210520e-01,2.030582283e+00,5.490054044e+00,7.991545866e+00
129880.182076792,2.468910120e-02,-3.297344967e-01,-6.386073873e-01,1.976114195e+00,5.611859054e+00,7.801506110e+00
129880.192082792,5.021550025e-02,-3.249570520e-01,-6.119707164e-01,1.932420015e+00,5.782894835e+00,7.491905907e+00
129880.202088792,1.667458422e-02,-3.339244480e-01,-5.862893213e-01,1.876455551e+00,5.910386073e+00,7.272237905e+00
129880.212094792,-5.698978311e-02,-3.509979738e-01,-5.648069324e-01,1.811961744e+00,6.015880584e+00,7.048080775e+00
129880.222100792,-1.148413652e-01,-3.689950838e-01,-5.518679643e-01,1.716492953e+00,6.083367143e+00,7.015759052e+00
129880.232107792,-1.160570982e-01,-3.647428145e-01,-5.657622083e-01,1.678485001e+00,6.111050100e+00,7.133074934e+00
129880.242113792,-9.157146250e-02,-3.632423895e-01,-5.423093465e-01,1.576881068e+00,6.013336745e+00,7.220313657e+00
129880.252119792,-5.127144362e-02,-3.582987636e-01,-5.199523754e-01,1.313219611e+00,5.772120927e+00,7.051971352e+00
129880.262125792,-6.702111199e-03,-3.609171836e-01,-5.050293523e-01,1.397016669e+00,5.694459011e+00,6.994809788e+00
129880.272131792,2.720632106e-02,-3.626314604e-01,-4.997080901e-01,1.273715283e+00,5.688174232e+00,6.987327908e+00
129880.282138792,3.667785348e-02,-3.581751929e-01,-4.986705225e-01,1.257255147e+00,5.704185455e+00,6.921786637e+00
129880.292144792,2.369174737e-02,-3.476077697e-01,-5.200594345e-01,1.292569621e+00,5.824643726e+00,6.770054107e+00
129880.302150792,8.427573270e-03,-3.240728825e-01,-5.415138603e-01,1.424250713e+00,6.049848320e+00,6.686406686e+00
129880.312156792,-4.049176648e-02,-3.106691928e-01,-5.543553567e-01,1.260247899e+00,6.128557700e+00,6.528987927e+00
129880.322162792,-9.794094488e-02,-2.963246082e-01,-5.746659548e-01,1.393874279e+00,6.234501123e+00,6.423044504e+00
129880.332168792,-1.722836193e-01,-2.843587591e-01,-5.949525844e-01,1.326537357e+00,6.269815598e+00,6.420650302e+00
129880.342175792,-2.454784714e-01,-2.712309728e-01,-6.013729331e-01,1.263988839e+00,6.284480083e+00,6.558466535e+00
129880.352181792,-3.056920110e-01,-2.817709654e-01,-6.087469599e-01,1.211466040e+00,6.175992820e+00,6.837241391e+00
129880.362187792,-3.349700051e-01,-3.048531152e-01,-6.022043720e-01,1.240346098e+00,6.056731650e+00,7.151181084e+00
129880.372193792,-3.177273686e-01,-3.251735670e-01,-5.935738659e-01,1.310975047e+00,6.040870064e+00,7.479037074e+00
129880.382199792,-2.537571739e-01,-3.502413697e-01,-5.678764919e-01,1.300350777e+00,5.995380232e+00,7.706486231e+00
129880.392206792,-1.603459998e-01,-3.652211182e-01,-5.486545941e-01,1.302445703e+00,5.896170501e+00,7.798662995e+00
129880.402212792,-7.448382200e-02,-3.596492526e-01,-5.145935627e-01,1.327435183e+00,5.833921258e+00,7.726388033e+00
129880.412218792,-3.566239016e-03,-3.412545326e-01,-4.773870717e-01,1.318307289e+00,5.809231053e+00,7.576002241e+00
129880.422224792,4.331471723e-02,-3.415389582e-01,-4.325972296e-01,1.228674364e+00,5.874921961e+00,7.601290996e+00
129880.432230792,5.753732904e-02,-3.541626081e-01,-3.909224869e-01,1.173009176e+00,5.941660332e+00,7.637503296e+00
129880.442237792,6.649140925e-02,-3.799380127e-01,-3.683849536e-01,1.175104102e+00,6.022315001e+00,7.665934441e+00
129880.452243792,4.980963450e-02,-3.985543077e-01,-3.672099669e-01,1.141884554e+00,6.147711313e+00,7.645583727e+00
129880.462249750,2.901114533e-02,-4.346151067e-01,-3.798149747e-01,1.136796876e+00,6.272509074e+00,7.619247508e+00
129880.472255750,-4.666390862e-03,-4.513091320e-01,-3.850411620e-01,1.133055936e+00,6.449231084e+00,7.532457698e+00
129880.482261750,-4.481860430e-02,-4.507019313e-01,-3.786136227e-01,1.098489649e+00,6.528090102e+00,7.389853062e+00
129880.492268750,-6.832819146e-02,-4.238631265e-01,-3.659303180e-01,1.105223341e+00,6.419602839e+00,7.486668591e+00
129880.502274750,-7.525507345e-02,-3.762878841e-01,-3.640373431e-01,1.060182423e+00,6.251410172e+00,7.649773579e+00
129880.512280750,-6.433637930e-02,-3.307531558e-01,-3.834893380e-01,1.056142207e+00,6.050746146e+00,7.759757218e+00
129880.522286750,-3.521018540e-02,-3.077671461e-01,-4.103073702e-01,1.028159975e+00,5.900659629e+00,7.886051356e+00
129880.532292750,2.804654839e-02,-3.125493845e-01,-4.455425893e-01,9.903016617e-01,5.903802019e+00,8.134300140e+00
129880.542298750,1.147409640e-01,-3.333015346e-01,-4.849800103e-01,1.008557449e+00,6.042216802e+00,8.380304361e+00
129880.552305750,1.949079718e-01,-3.389687414e-01,-5.234238059e-01,1.144428394e+00,6.200982300e+00,8.323142796e+00
129880.562311750,2.423950635e-01,-3.449829581e-01,-5.479701617e-01,1.259499711e+00,6.337302157e+00,8.035240047e+00
129880.572317750,2.486636120e-01,-3.471345260e-01,-5.618364425e-01,1.281945351e+00,6.438756452e+00,7.684938416e+00
129880.582323750,2.181059691e-01,-3.550904534e-01,-5.596398673e-01,1.273864921e+00,6.466888322e+00,7.431153040e+00
129880.592329750,1.644174404e-01,-3.708939176e-01,-5.520509234e-01,1.185878010e+00,6.441749204e+00,7.392546539e+00
129880.602336750,9.061964873e-02,-3.869605022e-01,-5.465810569e-01,1.182885258e+00,6.377554672e+00,7.482478738e+00
129880.612342750,3.156591577e-02,-3.908737511e-01,-5.294454795e-01,1.138143614e+00,6.241683728e+00,7.649175029e+00
129880.622348750,9.375125985e-03,-3.758620447e-01,-5.017616536e-01,9.720458740e-01,6.178237384e+00,7.985859637e+00
129880.632354750,1.543674694e-02,-3.377612642e-01,-4.763511021e-01,8.623615105e-01,6.165967101e+00,8.249221820e+00
129880.642360750,3.711141611e-02,-2.788817020e-01,-4.499916662e-01,7.276876671e-01,6.215048235e+00,8.298452592e+00
129880.652367750,2.808143580e-02,-2.149538516e-01,-4.193685095e-01,6.343138023e-01,6.270563786e+00,8.136095792e+00
129880.662373750,-1.354536994e-02,-1.644177067e-01,-3.854520877e-01,5.074211143e-01,6.353463018e+00,7.937676329e+00
129880.672379750,-8.757325876e-02,-1.435209469e-01,-3.492256401e-01,3.609259003e-01,6.536469807e+00,7.790732202e+00
129880.682385750,-1.749736784e-01,-1.553027716e-01,-3.170895415e-01,3.063081749e-01,6.640019029e+00,7.710376809e+00
129880.692391750,-2.705372193e-01,-1.953804165e-01,-2.922715433e-01,3.817255272e-01,6.539013647e+00,7.655010896e+00
129880.702397750,-3.436742808e-01,-2.557777143e-01,-2.726997061e-01,4.041711678e-01,6.242581554e+00,7.681047839e+00
129880.712404750,-3.671236805e-01,-3.231998983e-01,-2.680660722e-01,4.670189613e-01,5.888688621e+00,7.992144417e+00
129880.722410750,-3.230981656e-01,-3.789869979e-01,-2.731436551e-01,5.452794281e-01,5.515791712e+00,8.505551035e+00
129880.732416750,-2.191587166e-01,-4.080522054e-01,-2.837366446e-01,6.199485924e-01,5.207837524e+00,8.988431583e+00
129880.742422750,-8.282617411e-02,-4.074830879e-01,-2.977067888e-01,6.093243225e-01,5.102193375e+00,9.305064752e+00
