#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
27187.301663875,-3.312188693e-02,-9.575832327e-03,1.007711345e-02,2.084451820e-01,6.958148575e+00,6.814945388e+00
27187.311669875,-4.492140980e-02,-9.473246837e-03,5.949508716e-03,2.241571304e-01,6.941538801e+00,6.823923644e+00
27187.321675875,-4.266724243e-02,-1.203238120e-02,2.626289377e-03,2.650081963e-01,6.913706207e+00,6.874650792e+00
27187.331681875,-3.488049351e-02,-2.883677214e-03,-1.561636037e-03,2.699462372e-01,6.889165639e+00,6.926575040e+00
27187.341687875,-2.467975844e-02,5.225903175e-03,-3.078151195e-03,2.584241417e-01,6.856395004e+00,6.963685166e+00
27187.351692875,-1.408319422e-02,6.327566922e-03,1.444199017e-03,2.521393623e-01,6.907571065e+00,6.985382619e+00
27187.361698875,1.100055788e-03,8.417061262e-03,2.090016113e-03,2.238578552e-01,6.903530849e+00,7.002890218e+00
27187.371704875,6.733698482e-03,1.254923814e-02,2.064749432e-03,2.064998932e-01,6.888716727e+00,6.962338428e+00
27187.381710875,5.435015620e-03,1.404824263e-02,7.660882730e-03,1.994669258e-01,6.928969242e+00,6.909665991e+00
27187.391715875,7.087216270e-03,1.042631639e-02,1.034592752e-02,1.791162117e-01,6.956053648e+00,6.903081937e+00
27187.401721875,4.588672417e-03,1.176705708e-02,1.434251407e-02,1.895908440e-01,6.953360172e+00,6.902333749e+00
27187.411727875,4.220576897e-03,1.205306711e-02,1.860992989e-02,1.967734489e-01,6.937797861e+00,6.873902604e+00
27187.421733875,6.143916494e-03,8.301970288e-03,2.196319093e-02,1.735796204e-01,6.933907283e+00,6.884227599e+00
27187.431739875,9.142499211e-03,9.678424103e-03,1.861860387e-02,1.961748985e-01,6.921038449e+00,6.923582288e+00
27187.441744875,8.647379565e-03,3.281032978e-03,1.251637349e-02,2.228103920e-01,6.909965266e+00,6.905476138e+00
27187.451750917,3.800765268e-03,4.120258499e-03,2.377437679e-03,2.419640053e-01,6.903081937e+00,6.869712751e+00
27187.461756917,-5.196022408e-03,4.551130433e-04,-4.534038970e-03,2.621650818e-01,6.892607304e+00,6.842927620e+00
27187.471762917,-1.648994956e-02,-1.069188280e-02,-1.273975998e-02,2.633621826e-01,6.915801133e+00,6.840533418e+00
27187.481767917,-2.891279418e-02,-2.276969231e-02,-1.466906587e-02,2.094926453e-01,6.961440602e+00,6.827814222e+00
27187.491773917,-2.941451156e-02,-3.277285087e-02,-1.008169730e-02,1.728314323e-01,6.981641679e+00,6.875099705e+00
27187.501779917,-2.739599142e-02,-3.013347815e-02,-1.025989146e-03,1.625064377e-01,6.990919210e+00,6.903680487e+00
27187.511785917,-2.435450995e-02,-2.381836864e-02,9.478355352e-03,1.455973885e-01,6.971316684e+00,6.869563113e+00
27187.521790917,-1.761319679e-02,-6.762695588e-03,2.005613522e-02,1.755249092e-01,6.975057624e+00,6.844573634e+00
27187.531796917,-6.673402532e-03,8.962652288e-03,2.410266190e-02,2.265513321e-01,6.946327204e+00,6.874950067e+00
27187.541802917,4.843702481e-03,1.858604773e-02,2.444519027e-02,2.467524086e-01,6.892008754e+00,6.918344972e+00
27187.551808917,1.455942661e-02,2.071327466e-02,1.882448629e-02,2.657563843e-01,6.865672536e+00,6.950217782e+00
27187.561814917,2.042115395e-02,1.331089779e-02,1.245569347e-02,2.792237686e-01,6.860884132e+00,6.944980466e+00
27187.571819917,1.368533073e-02,8.319194509e-03,5.150106963e-03,2.834136215e-01,6.893205855e+00,6.898592809e+00
27187.581825917,-5.873472969e-03,3.710498240e-03,-1.348931815e-03,2.899976761e-01,6.920739174e+00,6.824222919e+00
27187.591831917,-2.146876987e-02,1.060563183e-03,-4.926202667e-03,2.774281174e-01,6.914753670e+00,6.770951933e+00
27187.601837917,-3.158384958e-02,-5.030026409e-03,-6.221807634e-03,2.566284904e-01,6.905925051e+00,6.818237415e+00
27187.611842917,-3.178116053e-02,-1.153931475e-02,-8.188801661e-03,2.412158173e-01,6.879439195e+00,6.893954043e+00
27187.621848917,-2.063545178e-02,-9.408865703e-03,-1.687800884e-02,2.624643570e-01,6.836044290e+00,6.955155823e+00
27187.631854917,-3.381364084e-03,-8.821359697e-03,-2.462992521e-02,2.669534851e-01,6.819284879e+00,7.006481521e+00
27187.641860917,1.183405004e-02,-9.577482042e-03,-2.463663719e-02,2.543839264e-01,6.856993555e+00,7.025934409e+00
27187.651866917,9.939361883e-03,-4.988763399e-03,-2.265804973e-02,2.056020676e-01,6.921936275e+00,6.920888811e+00
27187.661871917,-5.347605700e-03,-2.560579696e-03,-1.212230352e-02,1.560720207e-01,6.989722109e+00,6.820781255e+00
27187.671877917,-1.391739547e-02,1.438632462e-03,-2.265790678e-03,1.092354507e-01,7.032817739e+00,6.805218944e+00
27187.681883917,-1.194942006e-02,-2.692722073e-03,6.424928511e-03,1.120785652e-01,7.023689845e+00,6.896946795e+00
27187.691889917,-3.200557852e-03,-3.250280439e-03,8.422978951e-03,1.445499252e-01,6.955754373e+00,6.957998937e+00
27187.701894917,1.092032228e-02,-1.176643337e-03,8.535831327e-03,1.798643997e-01,6.902633024e+00,6.958747125e+00
27187.711900917,1.641545436e-02,8.492721158e-05,2.923079359e-03,2.138321358e-01,6.909965266e+00,6.961290965e+00
27187.721906917,1.692475525e-02,1.170631981e-03,2.116580706e-03,2.090437325e-01,6.937498586e+00,6.928520329e+00
27187.731912917,1.045004834e-02,2.724674656e-04,1.191865072e-03,1.975216370e-01,6.977302188e+00,6.874351517e+00
27187.741917917,-3.453116815e-03,4.721220600e-03,5.713812384e-03,1.750759964e-01,6.993612687e+00,6.806416045e+00
27187.751923917,-1.548902035e-02,7.158026838e-03,9.177838979e-03,1.580173096e-01,6.993911962e+00,6.774992148e+00
27187.761929917,-1.322925892e-02,1.033234915e-02,1.609629239e-02,1.253963120e-01,6.972214510e+00,6.849362037e+00
27187.771935917,-4.306131843e-03,8.029502821e-03,2.077132585e-02,1.424549988e-01,6.959944226e+00,6.958597488e+00
27187.781941917,6.132387000e-03,7.748809309e-03,1.943119485e-02,1.851017159e-01,6.897844621e+00,6.993163774e+00
27187.791946917,1.299506914e-02,4.008830464e-03,1.170926664e-02,2.193687271e-01,6.836193928e+00,6.946177567e+00
27187.801952917,9.055015993e-03,6.212077901e-03,1.295828234e-03,2.715922508e-01,6.852504427e+00,6.875698255e+00
27187.811958917,2.758396434e-03,1.031022245e-02,-2.856459448e-03,2.741360901e-01,6.885424699e+00,6.826168208e+00
27187.821964917,-3.609080373e-03,1.171750540e-02,-3.259609356e-03,2.464531334e-01,6.920739174e+00,6.823325094e+00
27187.831969917,-6.202450810e-03,9.942300409e-03,4.863194042e-04,2.085948196e-01,6.930465618e+00,6.837839941e+00
27187.841975917,-2.633775826e-03,5.976205695e-03,1.130918599e-02,1.705868683e-01,6.958447850e+00,6.854898628e+00
27187.851981917,-2.071040970e-03,6.413463555e-03,1.650912869e-02,1.711854187e-01,6.947524305e+00,6.873154416e+00
27187.861987917,2.593985449e-03,3.766975747e-03,1.705328652e-02,2.041056915e-01,6.911012730e+00,6.864325797e+00
27187.871993917,4.150180069e-03,3.358944316e-03,1.238509671e-02,2.650081963e-01,6.890063465e+00,6.871358765e+00
27187.881998917,4.963214555e-04,5.170342331e-03,4.241763585e-03,3.139396927e-01,6.911312005e+00,6.837989579e+00
27187.892004917,-4.724380704e-03,6.292026338e-03,-2.430240799e-03,3.356371452e-01,6.938695686e+00,6.812700824e+00
27187.902010917,-1.288033126e-02,9.133466367e-03,-9.776011149e-03,3.292027283e-01,6.960842052e+00,6.806864957e+00
27187.912016917,-2.051826087e-02,1.606874967e-02,-1.167440158e-02,2.738368149e-01,6.953958722e+00,6.792200472e+00
27187.922021917,-2.232052762e-02,1.607536619e-02,-5.270349567e-03,2.163759750e-01,6.995109063e+00,6.821529443e+00
27187.932027917,-2.045429912e-02,9.369255002e-03,3.166916800e-03,1.671452034e-01,7.009923186e+00,6.884227599e+00
27187.942033917,-1.554407127e-02,1.135273924e-02,8.889332478e-03,1.608604240e-01,6.958747125e+00,6.920439899e+00
27187.952039917,-1.396535151e-02,1.464239786e-02,1.327366016e-02,1.837549774e-01,6.938396411e+00,6.905476138e+00
27187.962045917,-1.577257113e-02,1.974927311e-02,1.004642000e-02,2.199672775e-01,6.907271790e+00,6.888118176e+00
27187.972050917,-1.606535237e-02,1.945461906e-02,5.779931732e-03,2.521393623e-01,6.876446443e+00,6.904279037e+00
27187.982056917,-9.572917994e-03,1.463440363e-02,-3.357317795e-04,2.376245148e-01,6.859537394e+00,6.987926458e+00
27187.992062917,1.657390440e-03,3.667034124e-03,-2.021014317e-03,1.994669258e-01,6.867168912e+00,7.010222461e+00
27188.002068917,8.743492051e-03,-1.515936507e-03,-2.648501063e-04,1.776198357e-01,6.916399683e+00,7.025934409e+00
27188.012073917,1.699724641e-02,-4.786154861e-03,1.880504330e-03,1.859995415e-01,6.942137351e+00,6.986430082e+00
27188.022079917,2.172772784e-02,-2.288736557e-03,2.131161872e-03,2.056020676e-01,6.937947498e+00,6.932410907e+00
27188.032085917,2.037709745e-02,-4.314502262e-06,2.120275941e-03,2.256535065e-01,6.953958722e+00,6.880636296e+00
27188.042091917,1.268427267e-02,3.021420007e-03,3.977597053e-03,2.525882751e-01,6.979097839e+00,6.830358061e+00
27188.052096917,7.809629085e-03,9.026824012e-03,-1.385881457e-03,2.617161690e-01,6.979097839e+00,6.800430540e+00
27188.062102917,7.831211482e-04,7.834477660e-03,-5.910347047e-03,2.774281174e-01,6.946327204e+00,6.797737064e+00
27188.072108917,-2.902200878e-03,5.615230524e-03,-7.363747249e-03,2.364274139e-01,6.951564520e+00,6.802076554e+00
27188.082114917,-3.246827550e-03,2.505316548e-03,-5.613364820e-03,1.912368576e-01,6.986280444e+00,6.839485955e+00
27188.092120917,-4.991288397e-03,-3.590480571e-03,-1.578453048e-03,1.737292580e-01,7.002590943e+00,6.873304053e+00
27188.102125917,-6.083501410e-03,-1.104686880e-02,-1.005810363e-03,1.729810699e-01,7.002740581e+00,6.871059489e+00
27188.112131917,-7.062745263e-03,-1.674072816e-02,-4.193887866e-05,1.815104134e-01,6.980743853e+00,6.844124721e+00
27188.122137917,-1.083223702e-02,-2.125068436e-02,1.051155671e-03,1.873462799e-01,6.994211237e+00,6.845172184e+00
27188.132143917,-1.512629197e-02,-1.615952580e-02,1.161202918e-03,2.376245148e-01,6.982539504e+00,6.811802998e+00
27188.142148917,-1.585232788e-02,-2.103310255e-03,-1.712230769e-03,2.680009483e-01,6.960542776e+00,6.806715320e+00
27188.152154917,-5.850152740e-03,1.128338548e-02,-3.122394661e-03,2.662052971e-01,6.950517057e+00,6.855347541e+00
27188.162160917,1.028038081e-02,2.450371418e-02,1.333346733e-03,2.329857491e-01,6.908319253e+00,6.902483386e+00
27188.172166917,2.625613035e-02,3.014966533e-02,7.563209403e-03,1.952770729e-01,6.914454395e+00,6.938994962e+00
27188.182172917,3.562107784e-02,3.462076254e-02,1.206896490e-02,1.653495522e-01,6.957250749e+00,6.909665991e+00
27188.192177917,3.121553309e-02,2.943631650e-02,1.543330376e-02,1.545756447e-01,6.976554000e+00,6.853701527e+00
27188.202183917,2.037150563e-02,1.710055276e-02,1.216991870e-02,1.702875931e-01,6.993612687e+00,6.809408797e+00
27188.212189917,3.228166421e-03,7.633109360e-03,2.359659445e-03,2.005143890e-01,6.991368123e+00,6.792200472e+00
27188.222195917,-1.645342180e-02,-6.985003854e-03,-1.686840644e-03,2.272995201e-01,6.990470297e+00,6.783970404e+00
27188.232200917,-2.445585061e-02,-1.659753257e-02,-9.501480655e-03,2.184709015e-01,6.965331180e+00,6.793397573e+00
27188.242206917,-1.878239440e-02,-1.857925180e-02,-1.429747314e-02,2.557306648e-01,6.943783365e+00,6.854599353e+00
27188.252212917,-6.797934670e-03,-1.572774903e-02,-1.578792399e-02,2.611176186e-01,6.937348948e+00,6.912808381e+00
27188.262218917,3.950055761e-03,-3.779667755e-03,-8.519922407e-03,1.975216370e-01,6.958597488e+00,6.895151144e+00
27188.272224917,1.444540644e-02,8.445090942e-03,8.808228331e-04,1.560720207e-01,6.994959425e+00,6.870760214e+00
27188.282229917,2.402603757e-02,2.148292529e-02,1.321145763e-02,1.446995628e-01,7.003339131e+00,6.870460939e+00
27188.292235917,2.517406379e-02,2.692877779e-02,1.665102906e-02,1.608604240e-01,6.984933706e+00,6.832153712e+00
27188.302241917,1.783589857e-02,2.073729560e-02,1.508749226e-02,1.842038902e-01,6.982539504e+00,6.792499747e+00
27188.312247917,1.228960138e-02,8.337274542e-03,1.302096450e-02,1.958756233e-01,6.990021384e+00,6.813748287e+00
27188.322252917,8.051604311e-03,-5.690321977e-03,6.293633870e-03,2.226607544e-01,6.989572472e+00,6.845321822e+00
27188.332258917,2.039006571e-03,-1.513752134e-02,-1.897246491e-04,2.578255913e-01,7.000047104e+00,6.809109521e+00
27188.342264917,1.314800874e-03,-2.001534526e-02,9.029574629e-04,2.329857491e-01,7.007528984e+00,6.784419317e+00
27188.352270917,-2.456370158e-03,-1.492132266e-02,2.122186698e-04,2.228103920e-01,7.032967377e+00,6.766911717e+00
27188.362275917,-2.968093833e-03,-1.409917479e-02,3.809944764e-03,2.295440842e-01,7.034463753e+00,6.746561003e+00
27188.372281917,-1.165883405e-03,-9.331619498e-03,5.251461430e-03,2.358288635e-01,7.015908690e+00,6.744615714e+00
27188.382287917,-2.000635306e-03,4.602029986e-03,5.313374496e-03,2.804208694e-01,6.986280444e+00,6.725162826e+00
27188.392293917,-4.151278550e-03,1.402109523e-02,-1.270040260e-03,3.078045509e-01,6.952312708e+00,6.703914286e+00
27188.402299917,-1.010973122e-02,2.354561037e-02,-4.116817293e-03,3.027168724e-01,6.934356196e+00,6.685808136e+00
27188.412304917,-1.737394576e-02,2.563999080e-02,2.793987360e-04,2.355295883e-01,6.951714158e+00,6.681468645e+00
27188.422310917,-1.821299489e-02,1.913466892e-02,9.807413828e-04,1.786672989e-01,6.969820308e+00,6.718578771e+00
27188.432316917,-1.908868111e-02,1.628927900e-02,2.863543627e-03,1.454477509e-01,6.969670670e+00,6.760327663e+00
27188.442322917,-2.192952769e-02,9.336998596e-03,3.668194967e-04,1.690904922e-01,6.970119583e+00,6.779032363e+00
27188.452328625,-2.406981735e-02,-1.128172672e-03,-2.778791423e-03,1.955763481e-01,6.987477545e+00,6.808361333e+00
27188.462334625,-3.268240701e-02,-5.478636150e-03,-1.248796212e-02,2.284966209e-01,7.005882970e+00,6.788908445e+00
27188.472340625,-4.779904968e-02,-6.107421579e-03,-1.941092243e-02,2.121861221e-01,7.016806516e+00,6.759729112e+00
27188.482346625,-5.440794955e-02,-6.190017074e-03,-1.927272436e-02,1.789665741e-01,7.030722813e+00,6.783671129e+00
27188.492352625,-4.682111219e-02,4.361247300e-03,-1.266230272e-02,1.714846939e-01,7.042693821e+00,6.877493906e+00
27188.502357625,-2.440248582e-02,1.279555888e-02,-6.185683062e-03,1.324292793e-01,6.975506537e+00,6.966229005e+00
27188.512363625,7.956523048e-04,2.549643697e-02,7.604085644e-03,1.054945107e-01,6.963984441e+00,7.005134782e+00
27188.522369625,1.966992560e-02,3.594816299e-02,2.060975217e-02,8.723872299e-02,6.986430082e+00,7.010372099e+00
27188.532375625,2.560832193e-02,4.010947749e-02,2.592051268e-02,8.828618622e-02,6.991817036e+00,6.979696390e+00
27188.542380625,2.443398567e-02,3.200065390e-02,3.209901922e-02,1.107318268e-01,7.001693118e+00,6.945130103e+00
27188.552386625,1.688611464e-02,2.120159916e-02,3.015941238e-02,1.491886909e-01,6.990769572e+00,6.912060193e+00
27188.562392625,5.765165989e-03,5.443812274e-03,1.957722143e-02,1.795651245e-01,6.970568496e+00,6.882731223e+00
27188.572398625,-8.563559074e-03,-8.193516886e-03,7.918901226e-03,2.154781494e-01,6.969072120e+00,6.844274358e+00
27188.582404625,-1.585635093e-02,-2.418029542e-02,-3.733148011e-03,2.567781281e-01,6.967875019e+00,6.842927620e+00
27188.592409625,-1.483013037e-02,-2.814243406e-02,-1.451735709e-02,2.831143463e-01,6.932261269e+00,6.856843917e+00
27188.602415625,-1.279434270e-02,-2.652896664e-02,-2.239749716e-02,2.811690575e-01,6.888267814e+00,6.827963860e+00
27188.612421625,-1.085322856e-02,-1.487977214e-02,-2.619427144e-02,2.590226921e-01,6.905476138e+00,6.808959884e+00
27188.622427625,-7.929603670e-03,-1.817157192e-03,-2.012730975e-02,2.220622040e-01,6.952312708e+00,6.797437788e+00
27188.632432625,1.567509392e-03,1.607887003e-02,-1.088950361e-02,1.812111382e-01,6.983886243e+00,6.817938140e+00
27188.642438625,1.200000974e-02,3.563103882e-02,2.341540098e-03,1.559223831e-01,7.016656878e+00,6.847716023e+00
27188.652444625,2.612421225e-02,5.631518341e-02,1.609786590e-02,1.690904922e-01,7.012167750e+00,6.846668560e+00
27188.662450625,3.720363031e-02,6.285188758e-02,2.339331412e-02,2.006640266e-01,7.002441306e+00,6.870610577e+00
27188.672456625,4.043178174e-02,5.392177642e-02,1.583332756e-02,1.994669258e-01,6.956053648e+00,6.880785934e+00
27188.682461625,3.339301975e-02,4.011651641e-02,6.306004235e-03,1.970727242e-01,6.933308733e+00,6.824522195e+00
27188.692467625,1.583935569e-02,1.912107996e-02,-6.912656811e-03,2.229600296e-01,6.975057624e+00,6.788160257e+00
27188.702473625,-6.734790181e-03,-1.935928134e-03,-1.972748169e-02,2.144306862e-01,7.011718837e+00,6.758831287e+00
27188.712479625,-3.067925469e-02,-2.473232015e-02,-2.399557253e-02,1.924339584e-01,7.018302892e+00,6.731447605e+00
27188.722484625,-4.933491193e-02,-3.540011276e-02,-2.619496706e-02,1.683423042e-01,7.059004320e+00,6.737433109e+00
27188.732490625,-5.623820565e-02,-3.277672877e-02,-2.553687816e-02,1.481412277e-01,7.035960129e+00,6.760028387e+00
27188.742496625,-4.588721270e-02,-2.356266548e-02,-2.265705462e-02,1.560720207e-01,6.984335155e+00,6.824821470e+00
27188.752502625,-2.685827828e-02,-9.766303417e-03,-1.860634599e-02,1.592144104e-01,6.942885539e+00,6.907271790e+00
27188.762508625,-3.287299579e-03,1.222102331e-02,-1.259968942e-02,1.421557236e-01,6.904877588e+00,6.928071416e+00
27188.772513625,1.716816900e-02,3.338476555e-02,2.152726031e-04,1.086369003e-01,6.925677215e+00,6.904727950e+00
27188.782519625,3.438861242e-02,4.854896838e-02,1.213054077e-02,7.122749939e-02,6.957250749e+00,6.886621800e+00
27188.792525625,4.114201095e-02,5.423489814e-02,2.290148796e-02,5.850830307e-02,7.005733333e+00,6.865672536e+00
27188.802531625,2.985631195e-02,4.991511378e-02,2.706733999e-02,4.923077164e-02,7.019499992e+00,6.813299374e+00
27188.812536625,9.793999461e-03,3.475632968e-02,2.382464340e-02,7.466916428e-02,7.063343810e+00,6.770802295e+00
27188.822542625,-9.256112951e-03,1.257012894e-02,2.061767064e-02,9.696516724e-02,7.068880402e+00,6.792649385e+00
27188.832548625,-2.432581564e-02,-1.515051332e-02,1.010009478e-02,1.192611702e-01,7.022043832e+00,6.818835966e+00
27188.842554625,-3.710148253e-02,-3.498275256e-02,1.273967344e-03,1.514332550e-01,6.976105087e+00,6.825868933e+00
27188.852560625,-4.232764486e-02,-4.401534101e-02,-5.346060715e-03,1.780687485e-01,6.976554000e+00,6.835595377e+00
27188.862565625,-3.455032465e-02,-4.488565187e-02,-9.881852001e-03,1.937806969e-01,6.949170319e+00,6.851905876e+00
27188.872571625,-2.606453275e-02,-3.434023171e-02,-6.740998435e-03,1.937806969e-01,6.944830828e+00,6.860435220e+00
27188.882577625,-1.778176715e-02,-1.470040140e-02,2.089012728e-03,1.701379555e-01,6.962787341e+00,6.832303350e+00
27188.892583625,-1.043228302e-02,6.015810192e-03,1.158204805e-02,1.674444786e-01,6.981791316e+00,6.818985603e+00
27188.902589625,-6.871826423e-03,2.193550261e-02,1.923410299e-02,1.764227348e-01,6.983586967e+00,6.823175456e+00
27188.912594625,-6.514624020e-03,2.955450001e-02,2.666381580e-02,1.668459282e-01,6.985083344e+00,6.820781255e+00
27188.922600625,9.392837170e-04,2.667902073e-02,2.854123679e-02,1.885433807e-01,6.994959425e+00,6.883329773e+00
27188.932606625,7.588218488e-03,2.146634401e-02,2.496208141e-02,2.117372093e-01,6.930914531e+00,6.921337724e+00
27188.942612625,5.732131633e-03,6.513205506e-03,1.703637938e-02,2.370259644e-01,6.901435923e+00,6.926724678e+00
27188.952617625,6.351244516e-03,-6.928287459e-03,6.701477349e-03,2.467524086e-01,6.909516354e+00,6.888716727e+00
27188.962623625,-2.660802437e-03,-2.102643260e-02,-2.023491540e-03,2.460042206e-01,6.922235550e+00,6.860884132e+00
27188.972629625,-1.881600756e-02,-2.302109075e-02,-8.671825224e-03,2.237082176e-01,6.941239526e+00,6.811503723e+00
27188.982635625,-2.458253536e-02,-2.592750997e-02,-6.651842537e-03,1.928828712e-01,6.975805812e+00,6.776787799e+00
27188.992641625,-2.045973683e-02,-2.531459007e-02,-2.522493273e-03,2.014122147e-01,6.979247477e+00,6.840683056e+00
27189.002646625,-1.622910596e-02,-1.279161601e-02,7.442754339e-04,1.803133125e-01,6.958298212e+00,6.855048266e+00
27189.012652625,-7.459217447e-03,-4.563347799e-04,9.478318263e-03,1.771709229e-01,6.950367419e+00,6.838588129e+00
27189.022658625,-5.454277329e-03,1.246127078e-02,1.621333289e-02,1.779191109e-01,6.980294940e+00,6.859687032e+00
27189.032664625,-4.392151017e-03,1.315984416e-02,1.794334783e-02,1.554734703e-01,6.976254725e+00,6.886172887e+00
27189.042669625,4.671499959e-04,3.597234498e-03,1.532157733e-02,1.625064377e-01,6.938097136e+00,6.933009457e+00
