#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
131861.625225667,9.030248080e-03,-4.225190650e-01,-5.195282490e-01,2.791639136e+00,5.998672260e+00,8.070255246e+00
131861.635231667,6.496342087e-02,-4.633058592e-01,-5.336288700e-01,2.844610847e+00,5.955726267e+00,7.786392712e+00
131861.645238667,9.140160337e-02,-4.956080311e-01,-5.353479118e-01,2.791788773e+00,5.990741467e+00,7.460182735e+00
131861.655245667,8.901630039e-02,-5.222725958e-01,-5.277383018e-01,2.649932325e+00,6.029946519e+00,7.122001751e+00
131861.665251667,7.574651803e-02,-5.464273283e-01,-5.041271839e-01,2.508225514e+00,6.063465342e+00,6.864475435e+00
131861.675258667,5.389021661e-02,-5.571259994e-01,-4.747095706e-01,2.478447631e+00,6.076334176e+00,6.691644003e+00
131861.685265667,4.648534186e-02,-5.496348932e-01,-4.448627240e-01,2.493710667e+00,6.102221481e+00,6.632686787e+00
131861.695271667,4.866679128e-02,-5.397432720e-01,-4.197039806e-01,2.493112116e+00,6.210110194e+00,6.684611035e+00
131861.705278667,3.789161560e-02,-5.253229278e-01,-4.045636701e-01,2.543839264e+00,6.284928996e+00,6.608295857e+00
131861.715285667,1.204618998e-02,-5.114474421e-01,-4.075520630e-01,2.628983060e+00,6.353313380e+00,6.395810460e+00
131861.725292667,-2.030435045e-02,-4.920738246e-01,-4.045616192e-01,2.627935597e+00,6.426186893e+00,6.316502530e+00
131861.735298667,-5.713851971e-02,-4.624704606e-01,-4.013548263e-01,2.537404847e+00,6.567295154e+00,6.267571033e+00
131861.745305667,-9.913087838e-02,-4.296556821e-01,-3.926916099e-01,2.431910336e+00,6.572831745e+00,6.217592074e+00
131861.755312667,-1.343239476e-01,-3.954867363e-01,-3.739003500e-01,2.269254261e+00,6.585251666e+00,6.280888780e+00
131861.765318667,-1.489494531e-01,-3.637488153e-01,-3.500451664e-01,2.074126826e+00,6.645405983e+00,6.473622014e+00
131861.775325667,-1.475945586e-01,-3.549793024e-01,-3.311492942e-01,1.932120740e+00,6.666055972e+00,6.624007806e+00
131861.785332667,-1.349764135e-01,-3.664358945e-01,-3.250954115e-01,1.850867521e+00,6.670545100e+00,6.730100867e+00
131861.795338667,-1.172400364e-01,-3.916811855e-01,-3.291125502e-01,1.810465368e+00,6.695235305e+00,6.742221513e+00
131861.805345667,-1.103270070e-01,-4.102611135e-01,-3.548995455e-01,1.923142484e+00,6.667701986e+00,6.609343320e+00
131861.815352667,-1.088284416e-01,-4.239410440e-01,-3.892487282e-01,2.058414877e+00,6.684461398e+00,6.476165853e+00
131861.825358667,-1.088438246e-01,-4.361739701e-01,-4.290674029e-01,2.081907981e+00,6.719775872e+00,6.423194141e+00
131861.835365667,-1.192011785e-01,-4.436461671e-01,-4.649049291e-01,2.083703632e+00,6.704213561e+00,6.337601432e+00
131861.845372667,-1.403717108e-01,-4.334478345e-01,-4.852193344e-01,2.039261264e+00,6.682067196e+00,6.267122121e+00
131861.855378667,-1.658517044e-01,-3.961497274e-01,-4.885963851e-01,1.972223618e+00,6.602908904e+00,6.250811622e+00
131861.865385667,-1.853587757e-01,-3.371493735e-01,-4.703465358e-01,1.877054102e+00,6.579565437e+00,6.326528249e+00
131861.875392667,-2.001500599e-01,-2.744876716e-01,-4.343772631e-01,1.763179885e+00,6.543353137e+00,6.415712261e+00
131861.885398667,-2.151241502e-01,-2.354347177e-01,-4.092240126e-01,1.643769077e+00,6.520907497e+00,6.445789420e+00
131861.895405667,-2.262780129e-01,-2.253727504e-01,-3.988630744e-01,1.530942324e+00,6.554875233e+00,6.467037959e+00
131861.905412667,-2.338705948e-01,-2.407562893e-01,-3.967772282e-01,1.415272456e+00,6.594229922e+00,6.513275979e+00
131861.915418667,-2.288563205e-01,-2.771514716e-01,-4.057963794e-01,1.364844584e+00,6.592284634e+00,6.555773058e+00
131861.925425667,-2.016424839e-01,-3.234239781e-01,-4.153137628e-01,1.315464175e+00,6.572382832e+00,6.700771896e+00
131861.935432667,-1.632188469e-01,-3.639779594e-01,-4.191324158e-01,1.227776539e+00,6.643909607e+00,6.893954043e+00
131861.945438667,-1.338846619e-01,-3.894282343e-01,-4.110175782e-01,1.214309155e+00,6.618022301e+00,6.936002209e+00
131861.955445667,-1.116289620e-01,-3.986418360e-01,-3.855069295e-01,1.214758067e+00,6.594080285e+00,6.939443874e+00
131861.965452667,-8.766707274e-02,-3.782634877e-01,-3.476114568e-01,1.254860945e+00,6.582558189e+00,6.972064872e+00
131861.975459667,-7.003592544e-02,-3.398355653e-01,-3.130032739e-01,1.378910519e+00,6.626850920e+00,7.020547456e+00
131861.985465667,-6.195376799e-02,-2.853449009e-01,-2.903496364e-01,1.520168417e+00,6.705111387e+00,7.003638406e+00
131861.995472667,-5.861844137e-02,-2.421451091e-01,-2.673647197e-01,1.595735406e+00,6.711246529e+00,6.904279037e+00
131862.005479667,-5.561603094e-02,-2.093305154e-01,-2.356523685e-01,1.543661520e+00,6.786663881e+00,6.900538097e+00
131862.015485667,-3.947789303e-02,-1.917963286e-01,-2.054763996e-01,1.533785439e+00,6.772897221e+00,6.949319956e+00
131862.025492667,-2.053450860e-02,-1.829378605e-01,-1.859260877e-01,1.600374172e+00,6.786364606e+00,7.000795292e+00
131862.035499667,-5.270624215e-03,-1.722841896e-01,-1.781207270e-01,1.791162117e+00,6.829909148e+00,6.991218485e+00
131862.045505667,3.695233995e-03,-1.595256090e-01,-1.951343193e-01,2.063502556e+00,6.829160960e+00,6.873603329e+00
131862.055512667,1.739488811e-02,-1.550448852e-01,-2.294492834e-01,2.285564760e+00,6.823923644e+00,6.838288854e+00
131862.065519667,4.220118852e-02,-1.678064423e-01,-2.750254644e-01,2.427870121e+00,6.841580882e+00,6.848613849e+00
131862.075525667,6.762410176e-02,-1.875948089e-01,-3.200240858e-01,2.480542558e+00,6.852654064e+00,6.852953339e+00
131862.085532667,8.366794860e-02,-2.014972360e-01,-3.545127008e-01,2.530820792e+00,6.845770734e+00,6.774992148e+00
131862.095539667,9.092533559e-02,-2.040885067e-01,-3.782487561e-01,2.597559164e+00,6.860884132e+00,6.664709234e+00
131862.105545667,8.782533771e-02,-1.938782897e-01,-3.867034456e-01,2.615216401e+00,6.916100408e+00,6.586598405e+00
131862.115552667,7.948391824e-02,-1.612217260e-01,-3.867334122e-01,2.621950093e+00,6.955604736e+00,6.514772355e+00
131862.125559667,6.595179706e-02,-1.246957853e-01,-3.849121229e-01,2.646640298e+00,6.942586264e+00,6.446238332e+00
131862.135565667,6.110571971e-02,-1.021911293e-01,-3.940957737e-01,2.613570387e+00,7.009474273e+00,6.473771651e+00
131862.145572667,6.527251453e-02,-1.091352071e-01,-4.140719818e-01,2.553416071e+00,7.007678622e+00,6.507290475e+00
131862.155579667,7.172653528e-02,-1.456037700e-01,-4.427009919e-01,2.461089669e+00,6.983886243e+00,6.597821225e+00
131862.165585667,7.667115839e-02,-1.999697977e-01,-4.732370008e-01,2.341229948e+00,6.976404362e+00,6.664110683e+00
131862.175592667,8.233764458e-02,-2.620670486e-01,-5.085364526e-01,2.261323468e+00,6.983138055e+00,6.742670425e+00
131862.185599667,8.619922260e-02,-3.221936091e-01,-5.519815246e-01,2.270002449e+00,7.053467728e+00,6.837091753e+00
131862.195606667,7.592527165e-02,-3.811327547e-01,-5.918249414e-01,2.298583231e+00,7.023091295e+00,6.883479411e+00
131862.205612667,5.137796578e-02,-4.183032188e-01,-6.301634241e-01,2.299780332e+00,7.033117014e+00,6.903979762e+00
131862.215619667,2.231992153e-02,-4.419017054e-01,-6.478965079e-01,2.259976730e+00,7.016956153e+00,6.973561248e+00
131862.225626667,-6.415537229e-03,-4.373809080e-01,-6.460323949e-01,2.130689840e+00,6.973860523e+00,7.109282555e+00
131862.235632667,-4.049189696e-02,-4.233325775e-01,-6.184694817e-01,1.925835960e+00,6.956203286e+00,7.218667643e+00
131862.245639667,-7.325736372e-02,-4.130644279e-01,-5.632747829e-01,1.669207470e+00,6.891410204e+00,7.274931382e+00
131862.255646667,-9.816397273e-02,-4.070787098e-01,-4.896480798e-01,1.413177530e+00,6.823774007e+00,7.374590026e+00
131862.265652667,-1.110217851e-01,-3.920107267e-01,-4.167566541e-01,1.278503687e+00,6.794445036e+00,7.493701559e+00
131862.275659667,-1.067166083e-01,-3.687711147e-01,-3.508492154e-01,1.295263098e+00,6.716633482e+00,7.628824315e+00
131862.285666667,-9.113218518e-02,-3.350219426e-01,-2.971428161e-01,1.398513045e+00,6.610690059e+00,7.759607581e+00
131862.295672667,-4.769946027e-02,-2.930643405e-01,-2.712443428e-01,1.574786142e+00,6.464793395e+00,7.856872023e+00
131862.305679667,1.629994686e-02,-2.737197299e-01,-2.732555062e-01,1.718138966e+00,6.352565192e+00,8.023119401e+00
131862.315686667,8.663467408e-02,-2.890637512e-01,-2.991030245e-01,1.796997984e+00,6.314706879e+00,8.101080592e+00
131862.325692667,1.430205468e-01,-3.403964984e-01,-3.407616930e-01,1.788319003e+00,6.323236222e+00,7.926752784e+00
131862.335699667,1.643209600e-01,-4.165186724e-01,-3.776004408e-01,1.709908898e+00,6.343736574e+00,7.578246805e+00
131862.345706667,1.412221661e-01,-4.883312137e-01,-3.864176215e-01,1.553238327e+00,6.429778196e+00,7.170933247e+00
131862.355712667,7.045614435e-02,-5.130702801e-01,-3.616968818e-01,1.445349615e+00,6.441898842e+00,6.770503020e+00
131862.365719667,-2.608338965e-02,-4.887158401e-01,-3.067974889e-01,1.459714825e+00,6.438457177e+00,6.445639782e+00
131862.375726667,-1.193853276e-01,-4.154937356e-01,-2.325442870e-01,1.525106458e+00,6.459256804e+00,6.398055024e+00
131862.385732667,-1.982087035e-01,-3.151441880e-01,-1.571081787e-01,1.668908195e+00,6.430676022e+00,6.540510023e+00
131862.395739667,-2.585996073e-01,-2.078652644e-01,-9.772594210e-02,1.845480567e+00,6.390423506e+00,6.687304512e+00
131862.405746667,-2.868669905e-01,-1.272503571e-01,-6.570812921e-02,2.055571763e+00,6.319794557e+00,6.906523602e+00
131862.415753000,-2.783986633e-01,-7.679323298e-02,-6.890984094e-02,2.213888348e+00,6.272808350e+00,7.147440144e+00
131862.425759000,-2.363454711e-01,-5.726571565e-02,-8.771445120e-02,2.243965506e+00,6.245723943e+00,7.420229495e+00
131862.435766000,-1.803947265e-01,-7.746821014e-02,-1.004545904e-01,2.060060891e+00,6.282684431e+00,7.635258732e+00
131862.445773000,-1.328458688e-01,-1.342019748e-01,-1.138013873e-01,1.840392889e+00,6.283731895e+00,7.669825018e+00
131862.455779000,-8.462045261e-02,-2.191151361e-01,-1.356710249e-01,1.739088231e+00,6.248417420e+00,7.582735933e+00
131862.465786000,-2.404699214e-02,-3.091681393e-01,-1.596582368e-01,1.690456010e+00,6.307973186e+00,7.625831563e+00
131862.475793000,2.503482120e-02,-3.759305790e-01,-1.792243360e-01,1.715595127e+00,6.337751070e+00,7.600243533e+00
131862.485799000,5.145580757e-02,-4.054518862e-01,-1.954957992e-01,1.827673692e+00,6.320542745e+00,7.382520819e+00
131862.495806000,6.736966765e-02,-4.121782888e-01,-2.002743680e-01,1.854907736e+00,6.355707582e+00,7.177218027e+00
131862.505813000,6.460000233e-02,-4.051140891e-01,-1.876353932e-01,1.844582742e+00,6.358251421e+00,7.014561951e+00
131862.515819000,4.622773591e-02,-3.842805455e-01,-1.699902970e-01,1.814206308e+00,6.336254694e+00,6.805368581e+00
131862.525826000,3.048099947e-02,-3.512274039e-01,-1.520086991e-01,1.824381665e+00,6.343437299e+00,6.731746880e+00
131862.535833000,1.714060117e-02,-3.147984830e-01,-1.424499945e-01,1.874360625e+00,6.372317356e+00,6.744017164e+00
131862.545839000,7.874619299e-03,-2.961231761e-01,-1.480091169e-01,1.904587421e+00,6.387131479e+00,6.682067196e+00
131862.555846000,-1.616318977e-03,-3.019010897e-01,-1.713166724e-01,1.954865656e+00,6.347327876e+00,6.658125179e+00
131862.565853000,1.467977372e-04,-3.353305685e-01,-2.032930562e-01,1.896207715e+00,6.397306836e+00,6.751050131e+00
131862.575859000,1.188236886e-02,-3.721454829e-01,-2.333910393e-01,1.832761371e+00,6.412270596e+00,6.849362037e+00
131862.585866000,1.275378923e-02,-3.995636196e-01,-2.509918821e-01,1.798494360e+00,6.355408307e+00,6.841730519e+00
131862.595873000,3.475789190e-03,-4.133933237e-01,-2.594513194e-01,1.770961040e+00,6.322338396e+00,6.723666450e+00
131862.605879000,-1.461201949e-02,-4.037303804e-01,-2.576214661e-01,1.741033520e+00,6.273855813e+00,6.626102732e+00
131862.615886000,-3.381498174e-02,-3.814283469e-01,-2.423832911e-01,1.670703846e+00,6.294206527e+00,6.599167963e+00
131862.625893000,-6.243653868e-02,-3.455683578e-01,-2.264082386e-01,1.624166551e+00,6.363937650e+00,6.611288609e+00
131862.635900000,-9.145594886e-02,-3.127108903e-01,-2.152186131e-01,1.655440810e+00,6.351667367e+00,6.608146220e+00
131862.645906000,-1.119723334e-01,-2.870958315e-01,-2.112025614e-01,1.676689350e+00,6.364985114e+00,6.701370447e+00
131862.655913000,-1.193104787e-01,-2.661109683e-01,-2.202433541e-01,1.712303100e+00,6.343437299e+00,6.847716023e+00
131862.665920000,-1.128102875e-01,-2.559462732e-01,-2.356421910e-01,1.734748740e+00,6.344484762e+00,6.962039153e+00
131862.675926000,-9.775019656e-02,-2.746443968e-01,-2.506281072e-01,1.688061808e+00,6.376058296e+00,7.072621342e+00
131862.685933000,-7.795224414e-02,-3.048104805e-01,-2.700947167e-01,1.676240437e+00,6.391321332e+00,7.135918048e+00
131862.695940000,-5.668827426e-02,-3.417767807e-01,-2.995344255e-01,1.719934618e+00,6.429628558e+00,7.179163316e+00
131862.705946000,-3.426264838e-02,-3.813835112e-01,-3.190849237e-01,1.748515400e+00,6.510133589e+00,7.235427055e+00
131862.715953000,-1.730249313e-02,-4.213647814e-01,-3.454352848e-01,1.740584607e+00,6.617573389e+00,7.264307112e+00
131862.725960000,-1.239300565e-02,-4.510906736e-01,-3.749011746e-01,1.811961744e+00,6.777386349e+00,7.226748074e+00
131862.735966000,-1.766154527e-03,-4.764347468e-01,-4.102577831e-01,1.907879448e+00,6.819284879e+00,7.223755322e+00
131862.745973000,3.144278450e-03,-4.758433235e-01,-4.418789245e-01,1.930923639e+00,6.995408338e+00,7.198466566e+00
131862.755980000,-8.818447393e-03,-4.470850957e-01,-4.552258077e-01,1.975964558e+00,6.952462346e+00,7.089530391e+00
131862.765986000,-3.612212185e-02,-3.969145187e-01,-4.511981653e-01,1.956362032e+00,6.987477545e+00,6.965630455e+00
131862.775993000,-5.673427697e-02,-3.563473845e-01,-4.347194939e-01,1.838597237e+00,7.136815874e+00,6.973710886e+00
131862.786000000,-8.064357338e-02,-3.327897090e-01,-4.278881604e-01,1.712003825e+00,7.219415831e+00,7.016956153e+00
131862.796006000,-9.290148241e-02,-3.387876652e-01,-4.327840583e-01,1.714697301e+00,7.133823122e+00,6.997652902e+00
131862.806013000,-8.560603798e-02,-3.712591238e-01,-4.483616671e-01,1.709609623e+00,7.101501399e+00,7.120655013e+00
131862.816020000,-6.538706772e-02,-4.229328760e-01,-4.651828595e-01,1.727566135e+00,7.046285123e+00,7.286902390e+00
131862.826026000,-4.752494173e-02,-4.636533782e-01,-4.783239229e-01,1.788468640e+00,7.073668805e+00,7.374889301e+00
131862.836033000,-2.192840348e-02,-4.976327389e-01,-4.891043831e-01,1.903539957e+00,7.151929272e+00,7.401973708e+00
131862.846040000,-6.543558650e-03,-5.140525329e-01,-5.099729321e-01,2.098218480e+00,7.160159340e+00,7.383269007e+00
131862.856047000,2.542584940e-03,-5.262402603e-01,-5.351300148e-01,2.296039392e+00,7.262212186e+00,7.304858903e+00
131862.866053000,-7.514716074e-03,-5.364680439e-01,-5.532097519e-01,2.401982816e+00,7.270891167e+00,7.196521278e+00
131862.876060000,-4.253000562e-02,-5.401193948e-01,-5.739762628e-01,2.470516838e+00,7.294234633e+00,6.965929730e+00
131862.886067000,-8.747623180e-02,-5.249658137e-01,-6.000379306e-01,2.545784553e+00,7.314734985e+00,6.715436382e+00
131862.896073000,-1.287770129e-01,-5.033967114e-01,-6.239964252e-01,2.563741065e+00,7.329100195e+00,6.650194386e+00
131862.906080000,-1.674606543e-01,-4.869093335e-01,-6.419300327e-01,2.436698740e+00,7.382520819e+00,6.677877343e+00
131862.916087000,-1.983594669e-01,-4.777521406e-01,-6.562305990e-01,2.265513321e+00,7.376086402e+00,6.654833152e+00
131862.926093000,-2.223768572e-01,-4.788494497e-01,-6.523389259e-01,2.028038444e+00,7.409455588e+00,6.712892542e+00
131862.936100000,-2.341770205e-01,-4.905063736e-01,-6.234574641e-01,1.703773756e+00,7.474398308e+00,6.795941412e+00
131862.946107000,-2.351264370e-01,-4.947896259e-01,-5.811447416e-01,1.505354294e+00,7.520785965e+00,6.875548618e+00
131862.956113000,-2.189239899e-01,-5.013868248e-01,-5.299020327e-01,1.426944189e+00,7.528716758e+00,6.960542776e+00
131862.966120000,-2.058686310e-01,-5.199319832e-01,-4.775242464e-01,1.446845991e+00,7.475745046e+00,6.971915234e+00
131862.976127000,-1.972063815e-01,-5.477467941e-01,-4.269629752e-01,1.563862597e+00,7.419331670e+00,6.844124721e+00
131862.986133000,-1.883479643e-01,-5.586298889e-01,-3.748894008e-01,1.794454144e+00,7.253383567e+00,6.724265000e+00
131862.996140000,-1.835431176e-01,-5.386226669e-01,-3.357772414e-01,2.121412309e+00,7.077110470e+00,6.604554917e+00
131863.006147000,-1.688167192e-01,-4.804227981e-01,-3.202141844e-01,2.563142515e+00,6.908917803e+00,6.521655685e+00
131863.016153000,-1.324911131e-01,-4.115234807e-01,-3.330008869e-01,2.931400658e+00,6.799981628e+00,6.573879208e+00
131863.026160000,-8.786837148e-02,-3.456213353e-01,-3.727240367e-01,3.153013949e+00,6.688202338e+00,6.574328121e+00
131863.036167000,-5.413620710e-02,-3.117031332e-01,-4.193442186e-01,3.170072636e+00,6.602459991e+00,6.454618038e+00
131863.046173000,-3.166241673e-02,-3.297821784e-01,-4.671544093e-01,2.929156094e+00,6.600514702e+00,6.275801102e+00
131863.056180000,1.791068613e-03,-3.772149636e-01,-5.102861684e-01,2.650979788e+00,6.571784282e+00,6.157288120e+00
131863.066187000,3.632874898e-02,-4.401427217e-01,-5.405320961e-01,2.451812138e+00,6.510283227e+00,6.178686297e+00
131863.076194000,6.153898786e-02,-4.953816626e-01,-5.504026674e-01,2.210596320e+00,6.541258211e+00,6.131251176e+00
131863.086200000,7.417795330e-02,-5.323025205e-01,-5.483523341e-01,2.018312000e+00,6.587196955e+00,6.011990006e+00
131863.096207000,6.742436412e-02,-5.432821040e-01,-5.329506131e-01,1.876156276e+00,6.691943278e+00,5.833921258e+00
131863.106214000,4.428352355e-02,-5.376819756e-01,-4.888060381e-01,1.731007800e+00,6.831555162e+00,5.655852509e+00
131863.116220000,-1.264396033e-03,-5.142642176e-01,-4.240701936e-01,1.572391940e+00,6.966229005e+00,5.452943919e+00
131863.126227000,-4.880579619e-02,-4.904663495e-01,-3.597306452e-01,1.412429342e+00,7.165695931e+00,5.326500143e+00
131863.136234000,-9.348230405e-02,-4.659725817e-01,-2.995266819e-01,1.439214473e+00,7.338228088e+00,5.341613541e+00
131863.146240000,-1.415621504e-01,-4.299956577e-01,-2.343213500e-01,1.426046364e+00,7.430704128e+00,5.351339986e+00
131863.156247000,-1.894776550e-01,-3.753288608e-01,-1.684071464e-01,1.439064835e+00,7.454945419e+00,5.344606293e+00
131863.166254000,-2.198024213e-01,-3.123308374e-01,-1.053494433e-01,1.548749199e+00,7.391648713e+00,5.499930126e+00
131863.176260000,-2.094906705e-01,-2.717624384e-01,-5.567710738e-02,1.605461851e+00,7.389553786e+00,5.847239005e+00
131863.186267000,-1.740948464e-01,-2.627948391e-01,-2.826766370e-02,1.660678127e+00,7.373991476e+00,6.175394270e+00
131863.196274000,-1.320297061e-01,-2.854129394e-01,-2.791255275e-02,1.837549774e+00,7.271489717e+00,6.314257966e+00
131863.206280000,-8.953254251e-02,-3.187267954e-01,-5.804940432e-02,2.058115602e+00,7.214777065e+00,6.290615224e+00
131863.216287000,-4.627915738e-02,-3.559577409e-01,-1.172475125e-01,2.276137591e+00,7.177517302e+00,6.216544611e+00
131863.226294000,-1.509842711e-02,-3.871732100e-01,-1.894075263e-01,2.459443655e+00,7.149684708e+00,6.101174018e+00
131863.236300000,5.209728908e-04,-4.223807461e-01,-2.628693085e-01,2.512116092e+00,7.135469135e+00,5.913229188e+00
131863.246307000,1.239933307e-02,-4.582611655e-01,-3.251218431e-01,2.423979543e+00,7.164498830e+00,5.779303532e+00
131863.256314000,8.262237491e-03,-4.771653242e-01,-3.615717759e-01,2.232443410e+00,7.244255673e+00,5.737554641e+00
131863.266320000,-1.042380079e-02,-4.567210850e-01,-3.686015188e-01,2.109142025e+00,7.259668346e+00,5.610661953e+00
131863.276327000,-3.664788791e-02,-4.016104600e-01,-3.533950085e-01,2.012476133e+00,7.320870126e+00,5.492597884e+00
131863.286334000,-7.110169643e-02,-3.366651628e-01,-3.262279689e-01,1.921646107e+00,7.382371181e+00,5.457133772e+00
131863.296341000,-1.131042402e-01,-2.690864712e-01,-2.958650478e-01,1.870320409e+00,7.439233471e+00,5.384858809e+00
131863.306347000,-1.624216725e-01,-2.117940421e-01,-2.717187213e-01,1.836053398e+00,7.489362068e+00,5.276970097e+00
131863.316354000,-2.098176913e-01,-1.654760095e-01,-2.559181138e-01,1.844133829e+00,7.465120776e+00,5.232827003e+00
131863.326361000,-2.381666237e-01,-1.373796698e-01,-2.513746451e-01,1.833509559e+00,7.496993586e+00,5.284900890e+00
131863.336367000,-2.525378194e-01,-1.324381269e-01,-2.556591036e-01,1.796848346e+00,7.564629783e+00,5.414337417e+00
