#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
131860.190318667,0.163363661,0.299372769,0.905607744,0.252116196,1.650352,0.974102,1.417804
131860.192818667,0.163360741,0.297398139,0.906018454,0.252977850,1.650594,0.973578,1.417337
131860.195318667,0.163898286,0.299603511,0.905407542,0.252214665,1.651626,0.973114,1.417908
131860.197818667,0.163711813,0.299561168,0.905399444,0.252416264,1.652238,0.972619,1.417965
131860.200318667,0.163436850,0.299107281,0.905526886,0.252674860,1.652757,0.972111,1.417881
131860.202818667,0.163962950,0.299480683,0.905312050,0.252660040,1.653482,0.971605,1.418034
131860.205318667,0.164734249,0.299599307,0.905122422,0.252699287,1.654102,0.971102,1.418092
131860.207818667,0.163953617,0.299465495,0.905246617,0.252919267,1.654692,0.970614,1.418126
131860.210318667,0.164256796,0.299653970,0.905132157,0.252910548,1.655321,0.970121,1.418173
131860.212818667,0.165077081,0.299814037,0.904887090,0.253061444,1.655954,0.969603,1.418235
131860.215318667,0.164646164,0.300116005,0.904827970,0.253196814,1.656593,0.969139,1.418354
131860.217818667,0.164760927,0.298642758,0.905122598,0.253810685,1.656843,0.968625,1.417912
131860.220318667,0.165121665,0.298604718,0.905051664,0.253875266,1.657583,0.968046,1.418104
131860.222818667,0.164696280,0.299622387,0.904828397,0.253747341,1.658364,0.967569,1.418403
131860.225318667,0.165005862,0.299505106,0.904750935,0.253958841,1.658881,0.967087,1.418360
131860.227818667,0.164854461,0.299202077,0.904791028,0.254274004,1.659470,0.966528,1.418399
131860.230318667,0.165106567,0.300006747,0.904469134,0.254306441,1.660135,0.966038,1.418582
131860.232818667,0.165374158,0.299932579,0.904388310,0.254505746,1.660663,0.965546,1.418561
131860.235318667,0.165321867,0.300254922,0.904235133,0.254703518,1.661344,0.965012,1.418726
131860.237818667,0.165412262,0.300414187,0.904066002,0.255058048,1.661861,0.964527,1.418753
131860.240318667,0.165885627,0.300031114,0.904007674,0.255409592,1.662345,0.963993,1.418683
131860.242818667,0.165577843,0.300268316,0.903888179,0.255750227,1.662950,0.963484,1.418820
131860.245318667,0.165911768,0.300829326,0.903593250,0.255918919,1.663562,0.962976,1.418957
131860.247818667,0.166276545,0.299687359,0.903695556,0.256657872,1.663873,0.962448,1.418674
131860.250318667,0.166543970,0.300623376,0.903305939,0.256762157,1.664546,0.961947,1.418907
131860.252818667,0.166245475,0.301339805,0.903096406,0.256854052,1.665247,0.961437,1.419198
131860.255318667,0.166473598,0.301132056,0.902958445,0.257434901,1.665474,0.960969,1.418881
131860.257818667,0.165944849,0.300937962,0.902954540,0.258016577,1.666140,0.960403,1.419086
131860.260318667,0.165937300,0.301788852,0.902667400,0.258032000,1.666704,0.959900,1.419209
131860.262818667,0.166482276,0.301888825,0.902405991,0.258476806,1.667261,0.959360,1.419297
131860.265318667,0.166309114,0.301624142,0.902406905,0.258894255,1.667673,0.958836,1.419209
131860.267818667,0.166629217,0.302208630,0.902083484,0.259133489,1.668310,0.958284,1.419428
131860.270318667,0.167367436,0.302077142,0.901837308,0.259664666,1.668729,0.957765,1.419372
131860.272818667,0.166742240,0.302177936,0.901797491,0.260089472,1.669251,0.957223,1.419457
131860.275318667,0.167230272,0.302039617,0.901617894,0.260559268,1.669651,0.956691,1.419357
131860.277818667,0.166761190,0.302633077,0.901422650,0.260847284,1.670254,0.956156,1.419568
131860.280318667,0.166949539,0.302466338,0.901293536,0.261367205,1.670635,0.955623,1.419503
131860.282818667,0.167040473,0.302081609,0.901226204,0.261982605,1.671144,0.955058,1.419561
131860.285318667,0.167312692,0.301690769,0.901187315,0.262395784,1.671651,0.954449,1.419600
131860.287818667,0.167910112,0.302895923,0.900653245,0.262458050,1.672287,0.953930,1.419866
131860.290318667,0.168617502,0.303610816,0.900213809,0.262684623,1.672853,0.953383,1.420019
131860.292818667,0.168406497,0.303708194,0.900115012,0.263048353,1.673315,0.952821,1.420057
131860.295318667,0.168483442,0.303907626,0.899929033,0.263404168,1.673784,0.952260,1.420106
131860.297818667,0.169084094,0.303671644,0.899759080,0.263868766,1.674165,0.951701,1.420021
131860.300318667,0.168129695,0.303851065,0.899766936,0.264248079,1.674646,0.951136,1.420126
131860.302818667,0.167841386,0.303395661,0.899789657,0.264876743,1.675017,0.950574,1.420025
131860.305318667,0.168471842,0.303295183,0.899580019,0.265302331,1.675404,0.949991,1.419960
131860.307818667,0.168000347,0.303851863,0.899446154,0.265416648,1.675968,0.949410,1.420146
131860.310318667,0.168673393,0.303740125,0.899230102,0.265850136,1.676365,0.948828,1.420070
131860.312818667,0.168310983,0.304037394,0.899127466,0.266085268,1.676917,0.948227,1.420230
131860.315318667,0.167310360,0.302830513,0.899507606,0.266809478,1.677098,0.947619,1.419876
131860.317818667,0.169345524,0.303776617,0.898833192,0.266722662,1.677731,0.947041,1.420119
131860.320318667,0.168121540,0.304260486,0.898814746,0.267006786,1.678211,0.946443,1.420203
131860.322818667,0.167737824,0.303874778,0.898893655,0.267423189,1.678568,0.945823,1.420104
131860.325318667,0.168116580,0.304490235,0.898595817,0.267485221,1.679100,0.945219,1.420254
131860.327818667,0.168269268,0.304549550,0.898431191,0.267874671,1.679555,0.944592,1.420254
131860.330318667,0.168775679,0.303978357,0.898392325,0.268334676,1.679979,0.943955,1.420243
131860.332818667,0.168617754,0.304306827,0.898248983,0.268542030,1.680427,0.943340,1.420277
131860.335318667,0.168762094,0.304627097,0.898029806,0.268820101,1.680865,0.942732,1.420295
131860.337818667,0.168894942,0.304496155,0.897966104,0.269096126,1.681244,0.942105,1.420219
131860.340318667,0.168852347,0.304559054,0.897861128,0.269403134,1.681732,0.941437,1.420276
131860.342818667,0.170112134,0.305792713,0.897270595,0.269181700,1.682410,0.940792,1.420580
131860.345318667,0.169280617,0.303654530,0.897869560,0.270127676,1.682520,0.940086,1.420112
131860.347818667,0.170057986,0.305141383,0.897283895,0.269907365,1.683184,0.939434,1.420429
131860.350318667,0.169803095,0.304011107,0.897533571,0.270513305,1.683426,0.938723,1.420159
131860.352818667,0.170612230,0.305276104,0.897031518,0.270244741,1.684081,0.938066,1.420419
131860.355318667,0.170783768,0.304624038,0.897077021,0.270720969,1.684407,0.937377,1.420278
131860.357818667,0.170146334,0.304395865,0.897181509,0.271032610,1.684690,0.936698,1.420096
131860.360318667,0.171410463,0.305244191,0.896683260,0.270931233,1.685212,0.935996,1.420173
131860.362818667,0.171385919,0.305335791,0.896575717,0.271198680,1.685574,0.935328,1.420112
131860.365318667,0.171826530,0.305475337,0.896452026,0.271174141,1.686185,0.934603,1.420317
131860.367818667,0.171823013,0.305562959,0.896335210,0.271460715,1.686586,0.933882,1.420287
131860.370318667,0.171646143,0.304681344,0.896537639,0.271896200,1.686845,0.933152,1.420044
131860.372818667,0.172253270,0.304577745,0.896413260,0.272037083,1.687322,0.932392,1.420076
131860.375318667,0.172201662,0.304885399,0.896270801,0.272194600,1.687765,0.931680,1.420079
131860.377818667,0.172542493,0.303971130,0.896429408,0.272478211,1.688123,0.930892,1.419969
131860.380318667,0.173300545,0.305195139,0.895945530,0.272222295,1.688716,0.930176,1.420176
131860.382818667,0.173243468,0.304599585,0.896056017,0.272560105,1.689079,0.929410,1.420065
131860.385318667,0.173271134,0.304443535,0.896062033,0.272697472,1.689457,0.928636,1.420005
131860.387818667,0.172683667,0.304411451,0.896139544,0.272850691,1.689786,0.927870,1.419867
131860.390318667,0.172710011,0.304164975,0.896165625,0.273022822,1.690120,0.927105,1.419721
131860.392818667,0.174501285,0.304692015,0.895715926,0.272771514,1.690755,0.926298,1.419929
131860.395318667,0.173968943,0.304534485,0.895791166,0.273040930,1.691114,0.925542,1.419874
131860.397818667,0.174357135,0.303930258,0.895871408,0.273203332,1.691457,0.924722,1.419706
131860.400318667,0.174691609,0.304221685,0.895710642,0.273193073,1.691968,0.923919,1.419802
131860.402818667,0.175361755,0.303821182,0.895632154,0.273465298,1.692251,0.923135,1.419594
131860.405318667,0.175640886,0.303917929,0.895554230,0.273435471,1.692699,0.922304,1.419584
131860.407818667,0.175317453,0.303817173,0.895638426,0.273480026,1.693189,0.921495,1.419663
131860.410318667,0.174820985,0.303891060,0.895707004,0.273489214,1.693432,0.920705,1.419422
131860.412818667,0.174787826,0.303819496,0.895719236,0.273549996,1.693866,0.919871,1.419397
131860.415318667,0.177084306,0.303188627,0.895453320,0.273644576,1.694292,0.919014,1.419311
131860.417818667,0.175826279,0.303241321,0.895686322,0.273634205,1.694795,0.918181,1.419379
131860.420318667,0.176306856,0.302977290,0.895683569,0.273625311,1.695208,0.917324,1.419326
131860.422818667,0.176330559,0.302735070,0.895748365,0.273667476,1.695580,0.916478,1.419229
131860.425318667,0.176823844,0.303014254,0.895580116,0.273590547,1.696049,0.915630,1.419264
131860.427818667,0.177318190,0.302684261,0.895577606,0.273644663,1.696396,0.914803,1.419107
131860.430318667,0.177238998,0.302864607,0.895565169,0.273536080,1.696886,0.913921,1.419168
131860.432818667,0.177471527,0.302715607,0.895569731,0.273534820,1.697117,0.913077,1.418900
131860.435318667,0.176985230,0.302070970,0.895813935,0.273764975,1.697511,0.912190,1.418829
131860.437818667,0.178540870,0.302234981,0.895468221,0.273705791,1.697931,0.911332,1.418810
131860.440318667,0.177643834,0.302379454,0.895631387,0.273593068,1.698409,0.910467,1.418858
131860.442818667,0.178076592,0.301430527,0.895805829,0.273787968,1.698733,0.909570,1.418667
131860.445318667,0.178555914,0.300972758,0.895804446,0.273982812,1.698957,0.908690,1.418381
131860.447818667,0.178571465,0.300222045,0.895974868,0.274241268,1.699235,0.907799,1.418179
131860.450318667,0.178301391,0.301754765,0.895675077,0.273713807,1.699748,0.906955,1.418332
131860.452818667,0.178273427,0.302609447,0.895464610,0.273475610,1.700311,0.906065,1.418542
131860.455318667,0.178730151,0.302752760,0.895333163,0.273450385,1.700723,0.905208,1.418508
131860.457818667,0.179400971,0.302607474,0.895268185,0.273384550,1.701195,0.904287,1.418555
131860.460318667,0.179898953,0.301751675,0.895379801,0.273638067,1.701517,0.903343,1.418392
131860.462818667,0.180228746,0.302375424,0.895185114,0.273367997,1.701994,0.902451,1.418479
131860.465318667,0.181467931,0.302283454,0.894931769,0.273480067,1.702303,0.901529,1.418299
131860.467818667,0.181563964,0.302083614,0.894954142,0.273564713,1.702634,0.900635,1.418206
131860.470318667,0.181331711,0.302243565,0.894936051,0.273599150,1.702961,0.899718,1.418095
131860.472818667,0.180671146,0.302548095,0.894977929,0.273563031,1.703380,0.898814,1.418149
131860.475318667,0.180928523,0.302583190,0.894916676,0.273554439,1.703745,0.897882,1.418085
131860.477818667,0.181805751,0.302115560,0.894844825,0.273724880,1.704137,0.896957,1.418033
131860.480318667,0.182932061,0.301928329,0.894649156,0.273821289,1.704433,0.896002,1.417885
131860.482818667,0.183064909,0.301577493,0.894676209,0.274029182,1.704733,0.895081,1.417763
131860.485318667,0.182647687,0.302059441,0.894621351,0.273956643,1.705191,0.894146,1.417853
131860.487818667,0.183730993,0.301804702,0.894424312,0.274158293,1.705458,0.893202,1.417700
131860.490318667,0.183111285,0.300938251,0.894735115,0.274509990,1.705586,0.892245,1.417352
131860.492818667,0.183899526,0.300635332,0.894660727,0.274557719,1.705989,0.891269,1.417341
131860.495318667,0.184011147,0.300860092,0.894538187,0.274633872,1.706279,0.890354,1.417259
131860.497818667,0.183706431,0.301754025,0.894390897,0.274336294,1.706814,0.889401,1.417468
131860.500318667,0.184656777,0.301230638,0.894298822,0.274574807,1.707021,0.888450,1.417244
131860.502818667,0.184714258,0.300377636,0.894490787,0.274846970,1.707245,0.887458,1.417036
131860.505318667,0.184094265,0.299940588,0.894718977,0.274995910,1.707397,0.886491,1.416767
131860.507818667,0.184797646,0.300837998,0.894339187,0.274779263,1.707910,0.885545,1.416980
131860.510318667,0.184167956,0.301276886,0.894332019,0.274745821,1.708282,0.884579,1.417023
131860.512818667,0.184975200,0.300919766,0.894255142,0.274842419,1.708490,0.883601,1.416828
131860.515318667,0.184825522,0.299396185,0.894655444,0.275305233,1.708584,0.882588,1.416460
131860.517818667,0.183952387,0.299703186,0.894786884,0.275130165,1.708830,0.881616,1.416329
131860.520318667,0.184011051,0.299632141,0.894775776,0.275203181,1.709114,0.880620,1.416266
131860.522818667,0.184069999,0.299758487,0.894737544,0.275150136,1.709541,0.879638,1.416405
131860.525318667,0.185046851,0.300169953,0.894442944,0.275004964,1.709855,0.878650,1.416356
131860.527818667,0.184937721,0.300024318,0.894500213,0.275050147,1.710097,0.877666,1.416235
131860.530318667,0.193330211,0.304397554,0.891135781,0.275395195,1.712357,0.877934,1.418896
131860.532818667,0.194667243,0.304241938,0.890781514,0.275770974,1.712667,0.876984,1.418946
131860.535318667,0.194956495,0.305817265,0.890290532,0.275410067,1.713040,0.876100,1.419100
131860.537818667,0.195090318,0.302067213,0.891134114,0.276722299,1.713160,0.875003,1.418734
131860.540318667,0.188902673,0.313728794,0.890089263,0.271351398,1.713319,0.873828,1.418481
131860.542818667,0.186727268,0.314036882,0.890574041,0.270908215,1.713602,0.872755,1.418422
131860.545318667,0.187830156,0.313696084,0.890342721,0.271302875,1.713814,0.871846,1.418385
131860.547818667,0.187822966,0.313892379,0.890301291,0.271216330,1.714124,0.870792,1.418369
131860.550318667,0.186660391,0.313673084,0.890721349,0.270893183,1.714335,0.869658,1.418145
131860.552818667,0.187973055,0.313493695,0.890402455,0.271242161,1.714577,0.868681,1.418102
131860.555318667,0.187047011,0.313913986,0.890522486,0.271002472,1.714778,0.867607,1.417978
131860.557818667,0.188074570,0.312824169,0.890557190,0.271433630,1.714851,0.866504,1.417647
131860.560318667,0.188330817,0.312746024,0.890512963,0.271493743,1.715119,0.865444,1.417585
131860.562818667,0.187728550,0.310963690,0.891150871,0.271862059,1.715147,0.864217,1.417152
131860.565318667,0.187835601,0.310924930,0.891106481,0.271979639,1.715340,0.863176,1.417072
131860.567818667,0.198654689,0.297870464,0.891168595,0.278619276,1.715391,0.862258,1.416887
131860.570318667,0.198510874,0.297897578,0.891196980,0.278600511,1.715671,0.861129,1.416856
131860.572818667,0.197563634,0.298694399,0.891241515,0.278277550,1.716016,0.860140,1.416958
131860.575318667,0.196492828,0.300237727,0.891143885,0.277687400,1.716415,0.859181,1.417150
131860.577818667,0.196003040,0.301158936,0.891064881,0.277290466,1.716605,0.858095,1.417016
131860.580318667,0.195914337,0.301846328,0.890837137,0.277337748,1.716884,0.857045,1.417106
131860.582818667,0.194783769,0.307459331,0.889928253,0.274873441,1.717100,0.855865,1.416991
131860.585318667,0.198224185,0.300359308,0.890601206,0.278065037,1.717176,0.854765,1.416786
131860.587818667,0.197760524,0.299212021,0.890908093,0.278650008,1.717263,0.853617,1.416603
131860.590318667,0.196233333,0.302899397,0.890434534,0.277255422,1.717607,0.852574,1.416725
131860.592818667,0.197091208,0.299108708,0.891028274,0.278850531,1.717487,0.851337,1.416309
131860.595318667,0.196856324,0.299514262,0.891009857,0.278639478,1.717737,0.850231,1.416323
131860.597818667,0.198437874,0.299238325,0.890565328,0.279234974,1.717862,0.849098,1.416271
131860.600318667,0.200401922,0.298729388,0.890095982,0.279872767,1.717855,0.847910,1.416027
131860.602818667,0.199948903,0.298875423,0.890086989,0.280071973,1.718057,0.846786,1.416044
131860.605318667,0.200826184,0.298396017,0.889898606,0.280552381,1.718086,0.845574,1.415847
131860.607818667,0.200632611,0.298496692,0.889951730,0.280414719,1.718235,0.844438,1.415770
131860.610318667,0.200082143,0.298910276,0.889905089,0.280515042,1.718388,0.843304,1.415774
131860.612818667,0.201766870,0.298148433,0.889610537,0.281052299,1.718339,0.842095,1.415507
131860.615318667,0.200743810,0.298369524,0.889729119,0.281176534,1.718489,0.840927,1.415521
131860.617818667,0.197929897,0.303442604,0.889353556,0.278918980,1.718994,0.839997,1.415946
131860.620318667,0.199709885,0.301412998,0.889272844,0.280107106,1.719064,0.838787,1.415886
131860.622818667,0.199196317,0.301357239,0.889426831,0.280043802,1.719180,0.837614,1.415825
131860.625318667,0.199659714,0.301530005,0.889152557,0.280397033,1.719225,0.836451,1.415768
131860.627818667,0.198148665,0.301559034,0.889555254,0.280163760,1.719259,0.835190,1.415607
131860.630318667,0.198556085,0.304545378,0.888707449,0.279333086,1.719467,0.834061,1.415730
131860.632818667,0.200050428,0.301817611,0.888929050,0.280519652,1.719478,0.832840,1.415615
131860.635318667,0.199776692,0.302240254,0.888854066,0.280495622,1.719585,0.831689,1.415622
131860.637818667,0.198026573,0.303222294,0.889103642,0.279887864,1.719532,0.830357,1.415333
131860.640318667,0.198739793,0.302982359,0.888965218,0.280079312,1.719614,0.829112,1.415187
131860.642818667,0.200431698,0.300973260,0.889036247,0.280813769,1.719675,0.827905,1.415152
131860.645318667,0.200072395,0.303645142,0.888346703,0.280377289,1.719697,0.826788,1.415317
131860.647818667,0.202155745,0.298859381,0.888943415,0.282127565,1.719263,0.825220,1.414447
131860.650318667,0.195786817,0.312461955,0.887600198,0.276046179,1.719895,0.824222,1.415029
131860.652818667,0.196537705,0.310467746,0.887763809,0.277233238,1.719660,0.822831,1.414748
131860.655318667,0.196656081,0.310437677,0.887742485,0.277249118,1.719710,0.821619,1.414688
131860.657818667,0.195833410,0.312385590,0.887524550,0.276339522,1.719833,0.820418,1.414717
131860.660318667,0.197134568,0.311222189,0.887337708,0.277327953,1.719649,0.819148,1.414631
