#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
129877.581204042,0.036176567,0.294080413,0.954948435,-0.016769862,0.731994,0.899990,1.323380
129877.583704042,0.036103705,0.294109915,0.954945642,-0.016584158,0.731971,0.900001,1.323365
129877.586204042,0.035994761,0.294202241,0.954923507,-0.016465149,0.731953,0.900023,1.323363
129877.588704042,0.035882358,0.294235821,0.954920090,-0.016301502,0.731909,0.900033,1.323358
129877.591204042,0.035837209,0.294322730,0.954896709,-0.016221881,0.731896,0.900049,1.323346
129877.593704042,0.035747429,0.294364895,0.954889121,-0.016066664,0.731831,0.900050,1.323351
129877.596204042,0.035702024,0.294557962,0.954832333,-0.016032479,0.731841,0.900085,1.323356
129877.598704042,0.035650679,0.294615820,0.954817405,-0.015969803,0.731807,0.900097,1.323351
129877.601204042,0.035569217,0.294750016,0.954780650,-0.015869871,0.731775,0.900115,1.323353
129877.603704042,0.035506894,0.294933105,0.954726667,-0.015839970,0.731767,0.900137,1.323357
129877.606204042,0.035402450,0.294984385,0.954715829,-0.015750581,0.731693,0.900135,1.323373
129877.608704042,0.035391593,0.295244824,0.954635426,-0.015763075,0.731677,0.900155,1.323383
129877.611204042,0.035347029,0.295427268,0.954580834,-0.015756451,0.731683,0.900184,1.323397
129877.613704042,0.035348451,0.295583719,0.954533156,-0.015727007,0.731661,0.900201,1.323409
129877.616204042,0.035328550,0.295781133,0.954472934,-0.015711845,0.731600,0.900207,1.323424
129877.618704042,0.035269886,0.295940874,0.954425985,-0.015691793,0.731571,0.900234,1.323447
129877.621204042,0.035316618,0.296137129,0.954362442,-0.015723797,0.731576,0.900257,1.323461
129877.623704042,0.035320745,0.296303512,0.954311869,-0.015668904,0.731507,0.900262,1.323483
129877.626204042,0.035384451,0.296532381,0.954237279,-0.015739095,0.731521,0.900290,1.323510
129877.628704042,0.035312381,0.296708336,0.954185539,-0.015746691,0.731490,0.900305,1.323524
129877.631204042,0.035334638,0.296842904,0.954141622,-0.015789986,0.731456,0.900322,1.323543
129877.633704042,0.035333406,0.297006399,0.954090670,-0.015820672,0.731421,0.900342,1.323565
129877.636204042,0.035374050,0.297135382,0.954048135,-0.015858240,0.731387,0.900350,1.323594
129877.638704042,0.035380680,0.297255741,0.954010379,-0.015864079,0.731348,0.900360,1.323613
129877.641204042,0.035410072,0.297364858,0.953974826,-0.015897406,0.731316,0.900375,1.323631
129877.643704042,0.035428171,0.297437136,0.953951022,-0.015894644,0.731273,0.900381,1.323646
129877.646204042,0.035421579,0.297507181,0.953929381,-0.015906804,0.731233,0.900384,1.323671
129877.648704042,0.035464467,0.297554791,0.953913220,-0.015887654,0.731182,0.900390,1.323695
129877.651204042,0.035514682,0.297591078,0.953900105,-0.015932103,0.731145,0.900391,1.323707
129877.653704042,0.035516125,0.297557121,0.953910478,-0.015901636,0.731098,0.900386,1.323724
129877.656204042,0.035561253,0.297618170,0.953888908,-0.015933418,0.731053,0.900391,1.323748
129877.658704042,0.035580502,0.297582144,0.953900132,-0.015938950,0.731004,0.900383,1.323765
129877.661204042,0.035613943,0.297532023,0.953914138,-0.015943003,0.730956,0.900378,1.323781
129877.663704042,0.035599316,0.297502927,0.953923359,-0.015976237,0.730918,0.900378,1.323819
129877.666204042,0.035645705,0.297380665,0.953959689,-0.015963155,0.730873,0.900372,1.323839
129877.668704042,0.035689906,0.297311465,0.953979388,-0.015991182,0.730830,0.900363,1.323863
129877.671204042,0.035723234,0.297271263,0.953990509,-0.015972624,0.730771,0.900354,1.323890
129877.673704042,0.035768286,0.297173042,0.954018636,-0.016010501,0.730734,0.900344,1.323912
129877.676204042,0.035339799,0.296264513,0.954317445,-0.016035087,0.730699,0.900336,1.323938
129877.678704042,0.035852874,0.297048103,0.954054980,-0.015998705,0.730647,0.900323,1.323962
129877.681204042,0.035485727,0.296185839,0.954336290,-0.016022468,0.730599,0.900317,1.324001
129877.683704042,0.035518043,0.296076247,0.954368555,-0.016044811,0.730556,0.900299,1.324012
129877.686204042,0.035595471,0.295978175,0.954396516,-0.016037326,0.730511,0.900289,1.324044
129877.688704042,0.035637289,0.295956400,0.954402135,-0.016041397,0.730472,0.900278,1.324072
129877.691204042,0.035693427,0.295851178,0.954432769,-0.016002856,0.730417,0.900253,1.324094
129877.693704042,0.035701973,0.295838471,0.954436280,-0.016006343,0.730374,0.900236,1.324132
129877.696204042,0.035789253,0.295751767,0.954460036,-0.015997433,0.730340,0.900216,1.324155
129877.698704042,0.035764666,0.295670280,0.954487153,-0.015952823,0.730294,0.900195,1.324179
129877.701204042,0.035829948,0.295596940,0.954507377,-0.015936227,0.730246,0.900170,1.324193
129877.703704042,0.035887959,0.295608493,0.954501869,-0.015957274,0.730213,0.900153,1.324224
129877.706204042,0.035865470,0.295546121,0.954522745,-0.015927540,0.730160,0.900121,1.324239
129877.708704042,0.035861897,0.295546821,0.954521997,-0.015916948,0.730125,0.900098,1.324259
129877.711204042,0.035877482,0.295521411,0.954529615,-0.015896348,0.730073,0.900075,1.324277
129877.713704042,0.035899434,0.295505222,0.954534484,-0.015887055,0.730028,0.900046,1.324286
129877.716204042,0.035850704,0.295491573,0.954540085,-0.015890018,0.729970,0.900016,1.324296
129877.718704042,0.035815321,0.295515487,0.954533862,-0.015909264,0.729930,0.899993,1.324318
129877.721204042,0.035806980,0.295460247,0.954551980,-0.015889396,0.729885,0.899962,1.324314
129877.723704042,0.035751695,0.295496828,0.954542190,-0.015892464,0.729836,0.899935,1.324327
129877.726204042,0.035677471,0.295474588,0.954551909,-0.015874279,0.729776,0.899909,1.324326
129877.728704042,0.035670979,0.295538964,0.954531049,-0.015909768,0.729730,0.899878,1.324331
129877.731204042,0.035991275,0.296372750,0.954263423,-0.015799825,0.729663,0.899846,1.324341
129877.733704042,0.035561728,0.295592326,0.954520396,-0.015865651,0.729625,0.899824,1.324346
129877.736204042,0.035467199,0.295700248,0.954490229,-0.015845629,0.729574,0.899800,1.324356
129877.738704042,0.035437275,0.295758167,0.954474143,-0.015845111,0.729532,0.899768,1.324360
129877.741204042,0.035413620,0.295822494,0.954455169,-0.015823374,0.729471,0.899747,1.324365
129877.743704042,0.035382215,0.295869096,0.954442448,-0.015789609,0.729423,0.899723,1.324369
129877.746204042,0.035379522,0.296012780,0.954398354,-0.015783494,0.729372,0.899702,1.324380
129877.748704042,0.035324062,0.296074851,0.954381489,-0.015763974,0.729335,0.899682,1.324386
129877.751204042,0.035324152,0.296200156,0.954343561,-0.015723168,0.729275,0.899664,1.324395
129877.753704042,0.035281231,0.296316073,0.954309222,-0.015708651,0.729237,0.899645,1.324415
129877.756204042,0.035281941,0.296463328,0.954263587,-0.015667176,0.729174,0.899631,1.324426
129877.758704042,0.035306775,0.296588027,0.954224953,-0.015624168,0.729128,0.899620,1.324425
129877.761204042,0.035248201,0.296692572,0.954195353,-0.015567959,0.729085,0.899610,1.324434
129877.763704042,0.035231475,0.296792318,0.954165885,-0.015544135,0.729037,0.899600,1.324452
129877.766204042,0.035697566,0.297804373,0.953833278,-0.015464449,0.728973,0.899590,1.324454
129877.768704042,0.035712674,0.297855429,0.953818306,-0.015388820,0.728936,0.899578,1.324458
129877.771204042,0.035731725,0.297991443,0.953776072,-0.015321102,0.728883,0.899572,1.324478
129877.773704042,0.035728300,0.298087722,0.953747839,-0.015253386,0.728829,0.899570,1.324486
129877.776204042,0.035775093,0.298197652,0.953711970,-0.015204630,0.728778,0.899561,1.324504
129877.778704042,0.035792734,0.298337902,0.953669068,-0.015143285,0.728727,0.899553,1.324505
129877.781204042,0.035757550,0.298389473,0.953655388,-0.015042363,0.728669,0.899547,1.324519
129877.783704042,0.035778092,0.298498595,0.953622227,-0.014966814,0.728613,0.899544,1.324528
129877.786204042,0.035740866,0.298545194,0.953610017,-0.014884275,0.728562,0.899538,1.324542
129877.788704042,0.035767229,0.298620361,0.953586684,-0.014818551,0.728504,0.899537,1.324538
129877.791204042,0.035774459,0.298676352,0.953570215,-0.014718914,0.728447,0.899533,1.324553
129877.793704042,0.035754371,0.298674889,0.953572681,-0.014631288,0.728394,0.899524,1.324553
129877.796204042,0.035758069,0.298742891,0.953552773,-0.014546532,0.728336,0.899522,1.324559
129877.798704042,0.035773121,0.298772729,0.953544637,-0.014429853,0.728274,0.899516,1.324562
129877.801204042,0.035752351,0.298790363,0.953540919,-0.014371254,0.728225,0.899511,1.324574
129877.803704042,0.035752440,0.298857654,0.953520917,-0.014263882,0.728163,0.899511,1.324579
129877.806204042,0.035731063,0.298819379,0.953535261,-0.014171247,0.728101,0.899504,1.324577
129877.808704042,0.035758811,0.298850687,0.953526398,-0.014046751,0.728035,0.899495,1.324580
129877.811204042,0.035757223,0.298828061,0.953534497,-0.013968931,0.727981,0.899489,1.324569
129877.813704042,0.035753431,0.298772181,0.953554255,-0.013828124,0.727883,0.899472,1.324576
129877.816204042,0.035747971,0.298838020,0.953535075,-0.013751173,0.727825,0.899472,1.324571
129877.818704042,0.035706661,0.298835055,0.953538924,-0.013659369,0.727805,0.899472,1.324572
129877.821204042,0.035767218,0.298832504,0.953538627,-0.013579969,0.727744,0.899471,1.324572
129877.823704042,0.035715669,0.298886141,0.953525544,-0.013451523,0.727686,0.899466,1.324567
129877.826204042,0.035685400,0.298969575,0.953501470,-0.013376802,0.727593,0.899457,1.324584
129877.828704042,0.035171030,0.298079833,0.953799303,-0.013327440,0.727559,0.899466,1.324583
129877.831204042,0.035197235,0.298176241,0.953770294,-0.013239121,0.727527,0.899469,1.324590
129877.833704042,0.035217020,0.298263437,0.953743263,-0.013123235,0.727480,0.899472,1.324597
129877.836204042,0.035183104,0.298390027,0.953705961,-0.013064862,0.727417,0.899478,1.324607
129877.838704042,0.035177299,0.298502604,0.953672598,-0.012938491,0.727371,0.899483,1.324627
129877.841204042,0.035161543,0.298677409,0.953619154,-0.012868123,0.727318,0.899495,1.324640
129877.843704042,0.035148199,0.298756670,0.953596415,-0.012774954,0.727266,0.899500,1.324647
129877.846204042,0.035103404,0.298927824,0.953545701,-0.012686285,0.727211,0.899506,1.324671
129877.848704042,0.035090384,0.299108311,0.953490780,-0.012594703,0.727158,0.899517,1.324695
129877.851204042,0.035064865,0.299264665,0.953443005,-0.012544136,0.727112,0.899534,1.324717
129877.853704042,0.035065956,0.299452289,0.953385279,-0.012451106,0.727058,0.899550,1.324742
129877.856204042,0.035042306,0.299646180,0.953326189,-0.012368067,0.727007,0.899568,1.324767
129877.858704042,0.035032787,0.299879750,0.953253968,-0.012326771,0.726959,0.899588,1.324785
129877.861204042,0.034946275,0.300113705,0.953183230,-0.012311183,0.726905,0.899616,1.324814
129877.863704042,0.035027861,0.300376672,0.953098418,-0.012269645,0.726851,0.899639,1.324833
129877.866204042,0.034986789,0.300558434,0.953042356,-0.012248873,0.726808,0.899651,1.324847
129877.868704042,0.035011726,0.300855140,0.952948499,-0.012222426,0.726757,0.899680,1.324889
129877.871204042,0.035525043,0.302082597,0.952542344,-0.012132364,0.726687,0.899694,1.324897
129877.873704042,0.035546048,0.302341046,0.952459159,-0.012154661,0.726632,0.899721,1.324926
129877.876204042,0.035555709,0.302598038,0.952376629,-0.012166386,0.726579,0.899743,1.324945
129877.878704042,0.034907197,0.301741666,0.952672091,-0.012219321,0.726541,0.899778,1.324967
129877.881204042,0.035521258,0.303056614,0.952232991,-0.012117073,0.726469,0.899788,1.324980
129877.883704042,0.035504315,0.303251200,0.952171487,-0.012137260,0.726415,0.899811,1.325004
129877.886204042,0.034912245,0.302427620,0.952455060,-0.012189361,0.726379,0.899829,1.325028
129877.888704042,0.035410362,0.303565829,0.952075487,-0.012103448,0.726303,0.899830,1.325029
129877.891204042,0.035457843,0.303726003,0.952022314,-0.012106401,0.726251,0.899843,1.325040
129877.893704042,0.034804804,0.302776871,0.952347951,-0.012179696,0.726215,0.899857,1.325066
129877.896204042,0.035399522,0.303986972,0.951941791,-0.012093598,0.726135,0.899853,1.325071
129877.898704042,0.035366594,0.304081698,0.951912350,-0.012082553,0.726080,0.899854,1.325078
129877.901204042,0.034775043,0.302958681,0.952291183,-0.012158182,0.726047,0.899857,1.325080
129877.903704042,0.034725414,0.302995285,0.952281396,-0.012161231,0.725986,0.899858,1.325083
129877.906204042,0.034704910,0.302956285,0.952295224,-0.012117386,0.725919,0.899845,1.325080
129877.908704042,0.034623868,0.302919835,0.952309373,-0.012158597,0.725864,0.899840,1.325088
129877.911204042,0.034553163,0.302902565,0.952316992,-0.012141117,0.725817,0.899823,1.325078
129877.913704042,0.034477616,0.302877475,0.952328211,-0.012146971,0.725752,0.899796,1.325077
129877.916204042,0.034460233,0.302783266,0.952358923,-0.012127065,0.725700,0.899777,1.325070
129877.918704042,0.034385981,0.302779424,0.952363098,-0.012121638,0.725649,0.899758,1.325060
129877.921204042,0.034352232,0.302709925,0.952386098,-0.012099708,0.725592,0.899731,1.325056
129877.923704042,0.034309403,0.302636837,0.952410615,-0.012107499,0.725545,0.899702,1.325041
129877.926204042,0.034208619,0.302526711,0.952450404,-0.012081465,0.725492,0.899672,1.325034
129877.928704042,0.034183852,0.302506094,0.952457987,-0.012052516,0.725440,0.899644,1.325023
129877.931204042,0.034109232,0.302422258,0.952487390,-0.012056854,0.725394,0.899615,1.325017
129877.933704042,0.034071956,0.302388825,0.952499370,-0.012078837,0.725344,0.899589,1.325005
129877.936204042,0.034011892,0.302365228,0.952508398,-0.012064141,0.725301,0.899566,1.325004
129877.938704042,0.033962451,0.302353697,0.952514012,-0.012068522,0.725252,0.899530,1.324993
129877.941204042,0.033864371,0.302339827,0.952521179,-0.012115484,0.725212,0.899505,1.324983
129877.943704042,0.033813286,0.302359448,0.952517572,-0.012086686,0.725160,0.899485,1.324985
129877.946204042,0.033735553,0.302371860,0.952515574,-0.012115951,0.725111,0.899463,1.324987
129877.948704042,0.033669745,0.302407679,0.952506582,-0.012143801,0.725074,0.899445,1.324980
129877.951204042,0.033658291,0.302464253,0.952488471,-0.012166564,0.725024,0.899421,1.324984
129877.953704042,0.033577666,0.302507792,0.952476744,-0.012212862,0.724998,0.899396,1.324988
129877.956204042,0.033558445,0.302577774,0.952455215,-0.012254763,0.724944,0.899381,1.324993
129877.958704042,0.033510299,0.302605886,0.952447563,-0.012268402,0.724907,0.899360,1.324996
129877.961204042,0.033483477,0.302638318,0.952437259,-0.012320167,0.724879,0.899350,1.324998
129877.963704042,0.033445840,0.302735115,0.952407411,-0.012383388,0.724831,0.899333,1.325005
129877.966204042,0.033486515,0.302854191,0.952366955,-0.012418822,0.724800,0.899315,1.325024
129877.968704042,0.033468927,0.302888777,0.952356013,-0.012485409,0.724758,0.899301,1.325036
129877.971204042,0.033449598,0.302967263,0.952331595,-0.012504698,0.724724,0.899285,1.325042
129877.973704042,0.033495166,0.302943356,0.952336746,-0.012570276,0.724698,0.899262,1.325039
129877.976204042,0.033491508,0.302995006,0.952320036,-0.012593006,0.724648,0.899249,1.325053
129877.978704042,0.033480910,0.303040953,0.952304848,-0.012648277,0.724618,0.899232,1.325066
129877.981204042,0.033524313,0.303017747,0.952310660,-0.012701839,0.724594,0.899214,1.325064
129877.983704042,0.033515751,0.303054514,0.952298834,-0.012721024,0.724564,0.899201,1.325066
129877.986204042,0.033513370,0.302986528,0.952319334,-0.012776782,0.724524,0.899178,1.325071
129877.988704042,0.033493928,0.302942536,0.952333546,-0.012833340,0.724504,0.899160,1.325078
129877.991204042,0.033478744,0.302847618,0.952364346,-0.012836054,0.724475,0.899136,1.325071
129877.993704042,0.034144743,0.303944733,0.951991942,-0.012790546,0.724431,0.899101,1.325066
129877.996204042,0.034176295,0.303844340,0.952022091,-0.012806539,0.724390,0.899070,1.325058
129877.998704042,0.034179715,0.303708433,0.952065563,-0.012827507,0.724364,0.899039,1.325068
129878.001204042,0.034159663,0.303454910,0.952146251,-0.012884416,0.724341,0.899003,1.325039
129878.003704042,0.034083405,0.303224548,0.952222447,-0.012865173,0.724316,0.898967,1.325032
129878.006204042,0.034092002,0.302942796,0.952310428,-0.012998313,0.724299,0.898924,1.325011
129878.008704042,0.034072248,0.302708427,0.952386539,-0.012954837,0.724266,0.898877,1.324983
129878.011204042,0.033952797,0.302363191,0.952499349,-0.012997767,0.724243,0.898828,1.324959
129878.013704042,0.033944165,0.302047440,0.952599476,-0.013014935,0.724198,0.898779,1.324935
129878.016204042,0.033860029,0.301487882,0.952779991,-0.013011419,0.724173,0.898720,1.324894
129878.018704042,0.033769280,0.301052150,0.952919465,-0.013075320,0.724158,0.898654,1.324862
129878.021204042,0.033114712,0.299439034,0.953448849,-0.013197718,0.724157,0.898604,1.324837
129878.023704042,0.033005918,0.298922529,0.953614244,-0.013270732,0.724137,0.898538,1.324789
129878.026204042,0.033517275,0.299374855,0.953455841,-0.013186416,0.724095,0.898454,1.324738
129878.028704042,0.032929368,0.297749266,0.953982552,-0.013351023,0.724096,0.898382,1.324691
129878.031204042,0.032874355,0.297179210,0.954161737,-0.013374281,0.724069,0.898307,1.324648
129878.033704042,0.032820436,0.296536237,0.954362726,-0.013429237,0.724050,0.898229,1.324590
129878.036204042,0.032779126,0.295884841,0.954566340,-0.013438880,0.724044,0.898143,1.324542
129878.038704042,0.032750862,0.295198086,0.954779251,-0.013502875,0.724018,0.898056,1.324480
129878.041204042,0.032683711,0.294482164,0.955002528,-0.013535125,0.723999,0.897973,1.324417
129878.043704042,0.032697756,0.293849374,0.955195235,-0.013625247,0.724000,0.897889,1.324358
129878.046204042,0.032677220,0.293160538,0.955407365,-0.013671540,0.723994,0.897799,1.324296
129878.048704042,0.032690519,0.292495914,0.955609674,-0.013713528,0.723990,0.897719,1.324236
129878.051204042,0.032693837,0.291852487,0.955804978,-0.013755586,0.723983,0.897636,1.324177
